STATION	STATION_NAME	DATE	SNWD	TMAX	TMIN	SNWD2	TMAX2	TMIN2	ELEV	LAT	LONG
USC00307713	SHERMAN	20040105	76	9999	9999	76	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040106	127	9999	9999	127	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040107	330	9999	9999	330	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040108	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040109	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040110	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040111	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040112	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040113	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040114	432	9999	9999	432	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040115	483	9999	9999	483	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040116	483	9999	9999	483	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040117	483	9999	9999	483	NA	NA	475.5	42.157	-79.593
