DateTimeAnimalID,id,Serial,Acq_Time,Acq_ST,GPSFixTime,GPSFixAtt,Lat,Long,UTM_Zone,Y,X,GPS_Alt,GPS_Speed,GPSHeading,GPSHorizEr,GPS_PD,GPS_SB,GPS_SC,GPS_NT,Pre_Data,Error
D122011.10.24 03:00:00,D12,647571A,2011.10.24 03:00:34,2011.10.24 03:00:00,2011.10.24 03:00:34,Succeeded (3D),37.858432,-108.982943,12S,4192025,677441,2057,0.06,0.7,7.96,2.9,0x00166120,7,34,No,
D122011.10.24 06:00:00,D12,647571A,2011.10.24 06:00:52,2011.10.24 06:00:00,2011.10.24 06:00:52,Succeeded (3D),37.858431,-108.982886,12S,4192025,677446,2063,0.04,0.7,30,3.7,0x61202800,6,52,No,
D122011.10.24 09:00:00,D12,647571A,2011.10.24 09:00:52,2011.10.24 09:00:00,2011.10.24 09:00:52,Succeeded (3D),37.858499,-108.982891,12S,4192033,677446,2079,0.06,0.7,33,11,0x60089000,5,52,No,
D122011.10.24 12:00:00,D12,647571A,2011.10.24 12:00:51,2011.10.24 12:00:00,2011.10.24 12:00:51,Succeeded (3D),37.858397,-108.982922,12S,4192021,677443,2055,0.06,0.7,17.56,2.3,0x00449264,8,51,No,
D122011.10.24 15:00:00,D12,647571A,2011.10.24 15:00:48,2011.10.24 15:00:00,2011.10.24 15:00:48,Succeeded (3D),37.858426,-108.982958,12S,4192025,677440,2063,0.05,0.7,14.88,4.2,0x0A010441,6,48,No,
D122011.10.24 18:00:00,D12,647571A,2011.10.24 18:00:40,2011.10.24 18:00:00,2011.10.24 18:00:40,Succeeded (3D),37.858411,-108.982952,12S,4192023,677441,2075,0.03,0.7,18.48,2.4,0x0809010A,6,40,No,
D122011.10.24 21:00:00,D12,647571A,2011.10.24 21:00:48,2011.10.24 21:00:00,2011.10.24 21:00:48,Succeeded (3D),37.858412,-108.982907,12S,4192023,677444,2078,0.06,0.7,30,4.8,0x00000A1A,5,48,No,
D152011.10.12 00:00:00,D15,647586A,2011.10.12 00:02:03,2011.10.12 00:00:00,2011.10.12 00:02:03,Succeeded (2D),37.860622,-108.996259,12S,4192243,676264,-2,0,0.7,201,4,0x12020000,3,123,No,
D152011.10.15 09:00:00,D15,647586A,2011.10.15 09:00:48,2011.10.15 09:00:00,2011.10.15 09:00:48,Succeeded (2D),37.841939,-108.955549,12S,4190248,679891,2118,0.04,0.7,108,3.4,0x40088000,3,48,No,
D152011.11.05 00:00:00,D15,647586A,2011.11.05 00:00:48,2011.11.05 00:00:00,2011.11.05 00:00:48,Succeeded (2D),37.841557,-108.985287,12S,4190148,677275,2074,0.02,0.7,33,17.5,0x12004000,3,48,No,
D152011.12.06 06:00:00,D15,647586A,2011.12.06 06:00:52,2011.12.06 06:00:00,2011.12.06 06:00:52,Succeeded (2D),37.780559,-109.049296,12S,4183260,671784,2025,0.03,270.7,210,4.5,0x40088000,3,52,No,
D152011.12.16 21:00:00,D15,647586A,2011.12.16 21:00:49,2011.12.16 21:00:00,2011.12.16 21:00:49,Succeeded (2D),37.784715,-109.049196,12S,4183721,671783,2021,0.13,237,48,6,0x02120000,3,49,No,
D152011.12.20 21:00:00,D15,647586A,2011.12.20 21:00:49,2011.12.20 21:00:00,2011.12.20 21:00:49,Succeeded (2D),37.802376,-109.045515,12S,4185688,672066,1,0.54,228.5,171,4.8,0x12100000,3,49,No,
D152011.12.24 18:00:00,D15,647586A,2011.12.24 18:00:52,2011.12.24 18:00:00,2011.12.24 18:00:52,Succeeded (2D),37.795143,-109.043984,12S,4184888,672218,-1,0.23,0.7,186,3.7,0x10104000,3,52,No,
D152012.01.07 03:00:00,D15,647586A,2012.01.07 03:00:48,2012.01.07 03:00:00,2012.01.07 03:00:48,Succeeded (2D),37.856005,-108.961216,12S,4191797,679359,-6,0.36,102,210,3.8,0x40002400,3,48,No,
D152012.01.13 12:00:00,D15,647586A,2012.01.13 12:00:50,2012.01.13 12:00:00,2012.01.13 12:00:50,Succeeded (2D),37.79543,-109.043404,12S,4184921,672268,2030,0.29,249.6,27,4.9,0x08010008,3,50,No,
D152012.02.20 12:00:00,D15,647586A,2012.02.20 12:00:50,2012.02.20 12:00:00,2012.02.20 12:00:50,Succeeded (2D),37.778992,-109.048464,12S,4183088,671861,2002,0.07,0.7,39,6.8,0x0000020A,3,50,No,
D152012.02.23 18:00:00,D15,647586A,2012.02.23 18:01:21,2012.02.23 18:00:00,2012.02.23 18:01:21,Succeeded (2D),37.778944,-109.049364,12S,4183081,671782,2033,8.87,336.8,204,6.3,0x00120100,3,81,No,
D152012.03.30 15:00:00,D15,647586A,2012.03.30 15:01:22,2012.03.30 15:00:00,2012.03.30 15:01:22,Succeeded (2D),37.878814,-108.988243,12S,4194277,676926,0,4.79,30.2,165,5.2,0x10024000,3,82,No,
D152012.04.01 12:00:00,D15,647586A,2012.04.01 12:00:49,2012.04.01 12:00:00,2012.04.01 12:00:49,Succeeded (2D),37.841391,-108.986497,12S,4190128,677169,1,0.31,47.1,99,4,0x01004010,3,49,No,
D152012.04.01 18:00:00,D15,647586A,2012.04.01 18:00:57,2012.04.01 18:00:00,2012.04.01 18:00:57,Succeeded (2D),37.8466,-108.974734,12S,4190728,678192,2,0.11,0.7,135,3.7,0x40200001,3,57,No,
D152012.04.24 03:00:00,D15,647586A,2012.04.24 03:00:51,2012.04.24 03:00:00,2012.04.24 03:00:51,Succeeded (2D),37.842442,-108.954881,12S,4190305,679949,2079,0.01,0.7,42,4.5,0x08000041,3,51,No,
D152012.05.03 15:00:00,D15,647586A,2012.05.03 15:01:11,2012.05.03 15:00:00,2012.05.03 15:01:11,Succeeded (2D),37.864153,-108.958535,12S,4192707,679575,1,0.22,0.7,162,4.5,0x40220000,3,71,No,
D152012.05.04 09:00:00,D15,647586A,2012.05.04 09:00:48,2012.05.04 09:00:00,2012.05.04 09:00:48,Succeeded (2D),37.84647,-108.948602,12S,4190764,680492,1,0.72,33,129,4.2,0x01000810,3,48,No,
D152012.05.14 15:00:00,D15,647586A,2012.05.14 15:00:48,2012.05.14 15:00:00,2012.05.14 15:00:48,Succeeded (2D),37.850901,-108.950896,12S,4191251,680279,2104,0.04,0.7,192,10.7,0x00002401,3,48,No,
D152012.05.15 15:00:00,D15,647586A,2012.05.15 15:00:57,2012.05.15 15:00:00,2012.05.15 15:00:57,Succeeded (2D),37.849529,-108.933156,12S,4191133,681843,2276,0.05,0.7,138,3.8,0x40042000,3,57,No,
D152012.05.23 18:00:00,D15,647586A,2012.05.23 18:00:48,2012.05.23 18:00:00,2012.05.23 18:00:48,Succeeded (2D),37.850773,-108.95223,12S,4191234,680162,4,0.04,303,60,3.3,0x40408000,3,48,No,
D152012.06.07 12:00:00,D15,647586A,2012.06.07 12:00:51,2012.06.07 12:00:00,2012.06.07 12:00:51,Succeeded (2D),37.853637,-108.953261,12S,4191550,680064,2102,0.1,349.5,27,5.2,0x00302000,3,51,No,
D152012.06.16 06:00:00,D15,647586A,2012.06.16 06:00:49,2012.06.16 06:00:00,2012.06.16 06:00:49,Succeeded (2D),37.845871,-108.96569,12S,4190664,678990,2,0.22,305.9,120,3.9,0x01000802,3,49,No,
D152012.06.29 03:00:00,D15,647586A,2012.06.29 03:00:48,2012.06.29 03:00:00,2012.06.29 03:00:48,Succeeded (2D),37.853321,-108.957776,12S,4191506,679668,2089,0.48,332.6,63,23,0x0000080A,3,48,No,
D152012.07.11 15:00:00,D15,647586A,2012.07.11 15:00:49,2012.07.11 15:00:00,2012.07.11 15:00:49,Succeeded (2D),37.84781,-108.954769,12S,4190900,679946,1,0.49,232.7,114,3.7,0x40408000,3,49,No,
D152012.07.28 00:00:00,D15,647586A,2012.07.28 00:00:56,2012.07.28 00:00:00,2012.07.28 00:00:56,Succeeded (2D),37.854657,-108.942463,12S,4191684,681012,4,0.42,353.7,78,4,0x00000908,3,56,No,
D152012.07.28 21:00:00,D15,647586A,2012.07.28 21:01:15,2012.07.28 21:00:00,2012.07.28 21:01:15,Succeeded (2D),37.868947,-108.974036,12S,4193209,678200,2101,0.18,321.3,117,4.8,0x08010080,3,75,No,
D152012.08.01 21:00:00,D15,647586A,2012.08.01 21:01:15,2012.08.01 21:00:00,2012.08.01 21:01:15,Succeeded (2D),37.856061,-108.943523,12S,4191838,680915,3,0.28,0.7,135,4.3,0x0C000080,3,75,No,
D152012.08.07 03:00:00,D15,647586A,2012.08.07 03:00:53,2012.08.07 03:00:00,2012.08.07 03:00:53,Succeeded (2D),37.860777,-108.967473,12S,4192315,678797,1,0.48,79.5,162,4.7,0x01000802,3,53,No,
D152012.08.18 18:00:00,D15,647586A,2012.08.18 18:00:52,2012.08.18 18:00:00,2012.08.18 18:00:52,Succeeded (2D),37.852382,-108.949206,12S,4191419,680424,2073,0.03,0.7,36,3.8,0x08010040,3,52,No,
D152012.08.23 09:00:00,D15,647586A,2012.08.23 09:00:50,2012.08.23 09:00:00,2012.08.23 09:00:50,Succeeded (2D),37.839328,-108.943476,12S,4189981,680960,1,0.33,61.2,126,3.7,0x00242000,3,50,No,
D152011.10.12 03:00:00,D15,647586A,2011.10.12 03:00:52,2011.10.12 03:00:00,2011.10.12 03:00:52,Succeeded (3D),37.836047,-108.977981,12S,4189551,677932,2047,0,0.7,9.13,2.1,0x10124124,7,52,No,
D152011.10.12 06:00:00,D15,647586A,2011.10.12 06:00:52,2011.10.12 06:00:00,2011.10.12 06:00:52,Succeeded (3D),37.83531,-108.965439,12S,4189493,679037,2073,0.02,0.7,57,4.6,0x61222000,6,52,No,
D152011.10.12 09:00:00,D15,647586A,2011.10.12 09:00:38,2011.10.12 09:00:00,2011.10.12 09:00:38,Succeeded (3D),37.834451,-108.961015,12S,4189406,679429,2077,0.01,0.7,18.08,2.5,0x60488400,6,38,No,
D152011.10.12 12:00:00,D15,647586A,2011.10.12 12:00:34,2011.10.12 12:00:00,2011.10.12 12:00:34,Succeeded (3D),37.83121,-108.957449,12S,4189053,679750,2080,0.05,0.7,6.86,2.1,0x004492E4,9,34,No,
D152011.10.12 15:00:00,D15,647586A,2011.10.12 15:00:42,2011.10.12 15:00:00,2011.10.12 15:00:42,Succeeded (3D),37.825932,-108.960969,12S,4188461,679453,2075,0.01,0.7,18.59,2.2,0x080414C0,6,42,No,
D152011.10.12 18:00:00,D15,647586A,2011.10.12 18:00:52,2011.10.12 18:00:00,2011.10.12 18:00:52,Succeeded (3D),37.825101,-108.959146,12S,4188372,679616,2070,0.02,0.7,42,4.2,0x08010182,5,52,No,
D152011.10.12 21:00:00,D15,647586A,2011.10.12 21:00:40,2011.10.12 21:00:00,2011.10.12 21:00:40,Succeeded (3D),37.826126,-108.960872,12S,4188483,679461,2081,0.03,0.7,18.9,2.6,0x0100090A,5,40,No,
D152011.10.13 00:00:00,D15,647586A,2011.10.13 00:00:35,2011.10.13 00:00:00,2011.10.13 00:00:35,Succeeded (3D),37.82545,-108.961061,12S,4188407,679446,2106,0.45,335.4,8.23,2.9,0x03124812,8,35,No,
D152011.10.13 03:00:00,D15,647586A,2011.10.13 03:00:35,2011.10.13 03:00:00,2011.10.13 03:00:35,Succeeded (3D),37.823748,-108.961347,12S,4188218,679425,2069,0.01,0.7,11.56,1.7,0x10364024,8,35,No,
D152011.10.13 06:00:00,D15,647586A,2011.10.13 06:00:39,2011.10.13 06:00:00,2011.10.13 06:00:39,Succeeded (3D),37.830477,-108.956197,12S,4188974,679862,2077,0.02,0.7,18.5,2.3,0x40262400,6,39,No,
D152011.10.13 09:00:00,D15,647586A,2011.10.13 09:00:48,2011.10.13 09:00:00,2011.10.13 09:00:48,Succeeded (3D),37.833995,-108.953916,12S,4189369,680054,2082,0.03,0.7,24,2.7,0x60483000,6,48,No,
D152011.10.13 12:00:00,D15,647586A,2011.10.13 12:00:35,2011.10.13 12:00:00,2011.10.13 12:00:35,Succeeded (3D),37.834827,-108.952633,12S,4189464,680165,2081,0,0.7,9.01,1.9,0x004892E4,9,35,No,
D152011.10.13 15:00:00,D15,647586A,2011.10.13 15:00:51,2011.10.13 15:00:00,2011.10.13 15:00:51,Succeeded (3D),37.834908,-108.952821,12S,4189473,680149,2090,0.08,276.3,36,6.2,0x0A0010C0,5,51,No,
D152011.10.13 18:00:00,D15,647586A,2011.10.13 18:00:35,2011.10.13 18:00:00,2011.10.13 18:00:35,Succeeded (3D),37.834839,-108.954298,12S,4189462,680019,2094,0,0.7,17.88,1.5,0x0A09418A,9,35,No,
D152011.10.13 21:00:00,D15,647586A,2011.10.13 21:00:39,2011.10.13 21:00:00,2011.10.13 21:00:39,Succeeded (3D),37.835043,-108.954529,12S,4189484,679998,2089,0.03,0.7,18.9,3.4,0x0100021A,5,39,No,
D152011.10.14 00:00:00,D15,647586A,2011.10.14 00:00:42,2011.10.14 00:00:00,2011.10.14 00:00:42,Succeeded (3D),37.834883,-108.95463,12S,4189466,679989,2091,0.02,0.7,19.31,2.9,0x31120010,6,42,No,
D152011.10.14 03:00:00,D15,647586A,2011.10.14 03:00:35,2011.10.14 03:00:00,2011.10.14 03:00:35,Succeeded (3D),37.833658,-108.955426,12S,4189329,679922,2084,0.01,0.7,7.25,2.1,0x10326120,8,35,No,
D152011.10.14 06:00:00,D15,647586A,2011.10.14 06:00:44,2011.10.14 06:00:00,2011.10.14 06:00:44,Succeeded (3D),37.828832,-108.958696,12S,4188787,679646,2070,0.14,0.7,19.15,2.5,0x00222C00,5,44,No,
D152011.10.14 09:00:00,D15,647586A,2011.10.14 09:00:50,2011.10.14 09:00:00,2011.10.14 09:00:50,Succeeded (3D),37.829427,-108.958421,12S,4188854,679669,2126,0.03,0.7,84,3.3,0x60088000,4,50,No,
D152011.10.14 12:00:00,D15,647586A,2011.10.14 12:00:34,2011.10.14 12:00:00,2011.10.14 12:00:34,Succeeded (3D),37.828816,-108.958884,12S,4188785,679630,2076,0.02,0.7,6.87,1.9,0x004C92C4,9,34,No,
D152011.10.14 15:00:00,D15,647586A,2011.10.14 15:00:41,2011.10.14 15:00:00,2011.10.14 15:00:41,Succeeded (3D),37.83083,-108.956426,12S,4189013,679841,2081,0.01,0.7,18.33,2.4,0x080504C0,6,41,No,
D152011.10.14 18:00:00,D15,647586A,2011.10.14 18:00:42,2011.10.14 18:00:00,2011.10.14 18:00:42,Succeeded (3D),37.831378,-108.95845,12S,4189070,679662,2091,0.02,0.7,18.97,3.4,0x0801400A,5,42,No,
D152011.10.14 21:00:00,D15,647586A,2011.10.14 21:00:39,2011.10.14 21:00:00,2011.10.14 21:00:39,Succeeded (3D),37.831399,-108.958339,12S,4189073,679672,2092,0.02,0.7,18.75,2.5,0x0100011A,5,39,No,
D152011.10.15 00:00:00,D15,647586A,2011.10.15 00:00:35,2011.10.15 00:00:00,2011.10.15 00:00:35,Succeeded (3D),37.831405,-108.957675,12S,4189074,679730,2089,0.03,0.7,7.09,2.6,0x31124010,7,35,No,
D152011.10.15 03:00:00,D15,647586A,2011.10.15 03:00:53,2011.10.15 03:00:00,2011.10.15 03:00:53,Succeeded (3D),37.835728,-108.95447,12S,4189560,680001,2088,0.46,353.7,5.56,1.9,0x00366124,9,53,No,
D152011.10.15 06:00:00,D15,647586A,2011.10.15 06:00:43,2011.10.15 06:00:00,2011.10.15 06:00:43,Succeeded (3D),37.841205,-108.955274,12S,4190167,679917,2088,0.54,325.5,18.75,2,0x00262C00,6,43,No,
D152011.10.15 12:00:00,D15,647586A,2011.10.15 12:00:35,2011.10.15 12:00:00,2011.10.15 12:00:35,Succeeded (3D),37.836047,-108.951733,12S,4189601,680242,2091,0.45,350.9,7.38,2.4,0x004490C4,7,35,No,
D152011.10.15 15:00:00,D15,647586A,2011.10.15 15:00:41,2011.10.15 15:00:00,2011.10.15 15:00:41,Succeeded (3D),37.835798,-108.950811,12S,4189575,680323,2093,0.05,0.7,15.3,1.9,0x020544C1,8,41,No,
D152011.10.15 18:00:00,D15,647586A,2011.10.15 18:00:45,2011.10.15 18:00:00,2011.10.15 18:00:45,Succeeded (3D),37.834526,-108.950764,12S,4189434,680331,2105,0.08,0.7,19.23,2.2,0x00094009,5,45,No,
D152011.10.15 21:00:00,D15,647586A,2011.10.15 21:00:51,2011.10.15 21:00:00,2011.10.15 21:00:51,Succeeded (3D),37.834496,-108.950712,12S,4189431,680335,2091,0.04,0.7,13.7,2.5,0x11000A18,6,51,No,
D152011.10.16 00:00:00,D15,647586A,2011.10.16 00:00:39,2011.10.16 00:00:00,2011.10.16 00:00:39,Succeeded (3D),37.834479,-108.950588,12S,4189429,680346,2093,0.04,0.7,18.53,2.7,0x13100010,5,39,No,
D152011.10.16 03:00:00,D15,647586A,2011.10.16 03:00:41,2011.10.16 03:00:00,2011.10.16 03:00:41,Succeeded (3D),37.837782,-108.952191,12S,4189793,680197,2094,0.03,0.7,19.05,3.5,0x00302120,5,41,No,
D152011.10.16 06:00:00,D15,647586A,2011.10.16 06:00:52,2011.10.16 06:00:00,2011.10.16 06:00:52,Succeeded (3D),37.841048,-108.950861,12S,4190158,680306,2104,0.76,40.1,36,3.9,0x40242401,6,52,No,
D152011.10.16 09:00:00,D15,647586A,2011.10.16 09:00:39,2011.10.16 09:00:00,2011.10.16 09:00:39,Succeeded (3D),37.843375,-108.949266,12S,4190419,680441,2095,0.03,0.7,18.36,2.5,0x40089001,5,39,No,
D152011.10.16 12:00:00,D15,647586A,2011.10.16 12:00:35,2011.10.16 12:00:00,2011.10.16 12:00:35,Succeeded (3D),37.835949,-108.954533,12S,4189585,679995,2090,0.05,0.7,10.69,2.4,0x004490E0,7,35,No,
D152011.10.16 15:00:00,D15,647586A,2011.10.16 15:00:39,2011.10.16 15:00:00,2011.10.16 15:00:39,Succeeded (3D),37.834124,-108.954967,12S,4189381,679962,2085,0.17,298.8,18.29,2.4,0x080504C0,6,39,No,
D152011.10.16 18:00:00,D15,647586A,2011.10.16 18:00:49,2011.10.16 18:00:00,2011.10.16 18:00:49,Succeeded (3D),37.834166,-108.954897,12S,4189386,679968,2087,0.06,0.7,24,4.4,0x0801000A,4,49,No,
D152011.10.16 21:00:00,D15,647586A,2011.10.16 21:00:37,2011.10.16 21:00:00,2011.10.16 21:00:37,Succeeded (3D),37.834191,-108.954702,12S,4189389,679985,2089,0.05,0.7,18.99,2.3,0x1100081A,6,37,No,
D152011.10.17 00:00:00,D15,647586A,2011.10.17 00:01:07,2011.10.17 00:00:00,2011.10.17 00:01:07,Succeeded (3D),37.834227,-108.954752,12S,4189393,679980,2085,0.05,0.7,18.28,2.2,0x13100012,6,67,No,
D152011.10.17 03:00:00,D15,647586A,2011.10.17 03:00:42,2011.10.17 03:00:00,2011.10.17 03:00:42,Succeeded (3D),37.838398,-108.954875,12S,4189856,679959,2092,0.35,311.5,19.01,2.9,0x00324120,6,42,No,
D152011.10.17 06:00:00,D15,647586A,2011.10.17 06:00:52,2011.10.17 06:00:00,2011.10.17 06:00:52,Succeeded (3D),37.838542,-108.957342,12S,4189867,679742,2086,0.03,0.7,16.06,3.4,0x61222800,7,52,No,
D152011.10.17 09:00:00,D15,647586A,2011.10.17 09:00:52,2011.10.17 09:00:00,2011.10.17 09:00:52,Succeeded (3D),37.838308,-108.956216,12S,4189843,679842,2092,0.01,0.7,45,3.1,0x60480001,5,52,No,
D152011.10.17 12:00:00,D15,647586A,2011.10.17 12:00:52,2011.10.17 12:00:00,2011.10.17 12:00:52,Succeeded (3D),37.843878,-108.954806,12S,4190464,679952,2089,0.04,0.7,15.46,1.9,0x084412E4,9,52,No,
D152011.10.17 15:00:00,D15,647586A,2011.10.17 15:01:03,2011.10.17 15:00:00,2011.10.17 15:01:03,Succeeded (3D),37.852693,-108.947837,12S,4191456,680544,2105,0.09,0.7,72,4.2,0x0A0004C0,5,63,No,
D152011.10.17 18:00:00,D15,647586A,2011.10.17 18:00:58,2011.10.17 18:00:00,2011.10.17 18:00:58,Succeeded (3D),37.850892,-108.951451,12S,4191249,680230,2089,0.01,0.7,39,3,0x08010902,5,58,No,
D152011.10.17 21:00:00,D15,647586A,2011.10.17 21:00:49,2011.10.17 21:00:00,2011.10.17 21:00:49,Succeeded (3D),37.850013,-108.952798,12S,4191149,680114,1985,0.06,338.2,66,17.1,0x00000A12,4,49,No,
D152011.10.18 00:00:00,D15,647586A,2011.10.18 00:00:34,2011.10.18 00:00:00,2011.10.18 00:00:34,Succeeded (3D),37.849503,-108.952825,12S,4191092,680113,2095,0.09,0.7,7.71,2.1,0x32104012,7,34,No,
D152011.10.18 03:00:00,D15,647586A,2011.10.18 03:00:35,2011.10.18 03:00:00,2011.10.18 03:00:35,Succeeded (3D),37.844295,-108.955639,12S,4190509,679878,2091,0.05,0.7,7.18,2.1,0x00366124,9,35,No,
D152011.10.18 06:00:00,D15,647586A,2011.10.18 06:00:33,2011.10.18 06:00:00,2011.10.18 06:00:33,Succeeded (3D),37.843817,-108.955464,12S,4190456,679894,2090,0.02,0.7,6.21,1.6,0x412E2400,8,33,No,
D152011.10.18 09:00:00,D15,647586A,2011.10.18 09:00:48,2011.10.18 09:00:00,2011.10.18 09:00:48,Succeeded (3D),37.84319,-108.954994,12S,4190387,679937,2082,0.02,0.7,19.05,3,0x60480001,5,48,No,
D152011.10.18 12:00:00,D15,647586A,2011.10.18 12:00:52,2011.10.18 12:00:00,2011.10.18 12:00:52,Succeeded (3D),37.84136,-108.954535,12S,4190185,679982,2087,0.14,0.7,9.89,4.7,0x00449064,7,52,No,
D152011.10.18 15:00:00,D15,647586A,2011.10.18 15:00:45,2011.10.18 15:00:00,2011.10.18 15:00:45,Succeeded (3D),37.834725,-108.952876,12S,4189452,680144,2087,0.04,4.9,19.34,2.7,0x000504C1,6,45,No,
D152011.10.18 18:00:00,D15,647586A,2011.10.18 18:00:48,2011.10.18 18:00:00,2011.10.18 18:00:48,Succeeded (3D),37.834737,-108.952864,12S,4189453,680145,2094,0.05,0.7,21,2.8,0x0809000A,5,48,No,
D152011.10.18 21:00:00,D15,647586A,2011.10.18 21:00:40,2011.10.18 21:00:00,2011.10.18 21:00:40,Succeeded (3D),37.831296,-108.957447,12S,4189063,679750,2081,0.05,0.7,18.57,3.6,0x01000A1A,6,40,No,
D152011.10.19 00:00:00,D15,647586A,2011.10.19 00:00:36,2011.10.19 00:00:00,2011.10.19 00:00:36,Succeeded (3D),37.829978,-108.959042,12S,4188914,679613,2096,0.05,0.7,15.89,3.3,0x23124010,7,36,No,
D152011.10.19 03:00:00,D15,647586A,2011.10.19 03:00:43,2011.10.19 03:00:00,2011.10.19 03:00:43,Succeeded (3D),37.835696,-108.951418,12S,4189563,680270,2089,0.07,0.7,19.07,3,0x00364100,6,43,No,
D152011.10.19 06:00:00,D15,647586A,2011.10.19 06:00:48,2011.10.19 06:00:00,2011.10.19 06:00:48,Succeeded (3D),37.842562,-108.951503,12S,4190324,680246,2096,0.06,20.4,24,3.3,0x20260001,5,48,No,
D152011.10.19 09:00:00,D15,647586A,2011.10.19 09:00:52,2011.10.19 09:00:00,2011.10.19 09:00:52,Succeeded (3D),37.844827,-108.950058,12S,4190579,680368,2099,0.14,33,19.21,3.2,0x20489000,5,52,No,
D152011.10.19 12:00:00,D15,647586A,2011.10.19 12:00:52,2011.10.19 12:00:00,2011.10.19 12:00:52,Succeeded (3D),37.843564,-108.950208,12S,4190438,680357,2099,0.09,0.7,36,3.1,0x004090E0,6,52,No,
D152011.10.19 15:00:00,D15,647586A,2011.10.19 15:00:42,2011.10.19 15:00:00,2011.10.19 15:00:42,Succeeded (3D),37.84996,-108.956035,12S,4191137,679829,2085,0.06,0.7,18.84,2.8,0x000504C1,6,42,No,
D152011.10.19 18:00:00,D15,647586A,2011.10.19 18:00:40,2011.10.19 18:00:00,2011.10.19 18:00:40,Succeeded (3D),37.830822,-108.958157,12S,4189009,679689,2079,0.03,0.7,18.73,2.9,0x0801080A,5,40,No,
D152011.10.19 21:00:00,D15,647586A,2011.10.19 21:00:39,2011.10.19 21:00:00,2011.10.19 21:00:39,Succeeded (3D),37.83081,-108.958184,12S,4189007,679687,2084,0.06,0.7,19.05,2.5,0x1100081A,6,39,No,
D152011.10.20 00:00:00,D15,647586A,2011.10.20 00:00:53,2011.10.20 00:00:00,2011.10.20 00:00:53,Succeeded (3D),37.829837,-108.95863,12S,4188899,679650,2099,0.06,0.7,6.78,2.1,0x33124010,8,53,No,
D152011.10.20 03:00:00,D15,647586A,2011.10.20 03:00:41,2011.10.20 03:00:00,2011.10.20 03:00:41,Succeeded (3D),37.838919,-108.957146,12S,4189909,679758,2090,0.06,0.7,18.81,3,0x00126020,5,41,No,
D152011.10.20 06:00:00,D15,647586A,2011.10.20 06:00:58,2011.10.20 06:00:00,2011.10.20 06:00:58,Succeeded (3D),37.839008,-108.954974,12S,4189923,679949,2098,0.15,0.7,7.86,2.1,0x61222400,7,58,No,
D152011.10.20 09:00:00,D15,647586A,2011.10.20 09:00:39,2011.10.20 09:00:00,2011.10.20 09:00:39,Succeeded (3D),37.837499,-108.951023,12S,4189764,680301,2094,0.05,0.7,19.57,2.1,0x60488001,6,39,No,
D152011.10.20 12:00:00,D15,647586A,2011.10.20 12:00:34,2011.10.20 12:00:00,2011.10.20 12:00:34,Succeeded (3D),37.843106,-108.945896,12S,4190396,680738,2109,0.65,79.5,6.79,2.6,0x004492C4,8,34,No,
D152011.10.20 15:00:00,D15,647586A,2011.10.20 15:00:52,2011.10.20 15:00:00,2011.10.20 15:00:52,Succeeded (3D),37.853007,-108.945876,12S,4191494,680716,2091,0.03,0.7,30,3.3,0x020104C1,6,52,No,
D152011.10.20 18:00:00,D15,647586A,2011.10.20 18:00:40,2011.10.20 18:00:00,2011.10.20 18:00:40,Succeeded (3D),37.853027,-108.945867,12S,4191497,680716,2123,0.01,0.7,18.63,2.6,0x0001030A,5,40,No,
D152011.10.20 21:00:00,D15,647586A,2011.10.20 21:00:41,2011.10.20 21:00:00,2011.10.20 21:00:41,Succeeded (3D),37.852903,-108.945508,12S,4191484,680748,2117,0.36,2.1,18.8,3.7,0x01000A1A,6,41,No,
D152011.10.21 00:00:00,D15,647586A,2011.10.21 00:00:39,2011.10.21 00:00:00,2011.10.21 00:00:39,Succeeded (3D),37.84955,-108.950579,12S,4191102,680310,2103,0.04,0.7,19.01,2.2,0x31120010,6,39,No,
D152011.10.21 03:00:00,D15,647586A,2011.10.21 03:00:35,2011.10.21 03:00:00,2011.10.21 03:00:35,Succeeded (3D),37.843654,-108.947375,12S,4190454,680607,2099,0.06,0.7,11.19,2.5,0x00326120,7,35,No,
D152011.10.21 06:00:00,D15,647586A,2011.10.21 06:00:43,2011.10.21 06:00:00,2011.10.21 06:00:43,Succeeded (3D),37.845154,-108.94597,12S,4190623,680727,2097,0.08,0.7,19.25,3.1,0x40202801,5,43,No,
D152011.10.21 09:00:00,D15,647586A,2011.10.21 09:00:38,2011.10.21 09:00:00,2011.10.21 09:00:38,Succeeded (3D),37.842381,-108.946686,12S,4190314,680670,2102,0.06,0.7,18.63,2.1,0x60408009,6,38,No,
D152011.10.21 12:00:00,D15,647586A,2011.10.21 12:00:39,2011.10.21 12:00:00,2011.10.21 12:00:39,Succeeded (3D),37.832276,-108.957925,12S,4189171,679706,2083,0.06,221.5,16.85,2.5,0x004492E4,9,39,No,
D152011.10.21 15:00:00,D15,647586A,2011.10.21 15:00:36,2011.10.21 15:00:00,2011.10.21 15:00:36,Succeeded (3D),37.83117,-108.957918,12S,4189048,679709,2094,0.06,0.7,16.21,2.4,0x080504C1,7,36,No,
D152011.10.21 18:00:00,D15,647586A,2011.10.21 18:00:37,2011.10.21 18:00:00,2011.10.21 18:00:37,Succeeded (3D),37.834155,-108.954883,12S,4189385,679969,2086,0.01,0.7,18.53,3.6,0x0801010A,5,37,No,
