CatID,Sex,Age,Season,Photoperiod,DateGMT,TimeGMT,DateTimeET,DateTimeET2,DateET2,TIMEET2,TTF,Zone,SAT,x,y
139,M,SA,DRY,DAY,20050507,22:00:00,2.01E+11,20050507 1800,2005 5 7,1800,22,17R,4,472431.6604,2933774.685
139,M,SA,DRY,NIGHT,20050507,23:00:00,2.01E+11,20050507 1900,2005 5 7,1900,62,17R,4,472465.1393,2933682.76
139,M,SA,DRY,NIGHT,20050508,1:01:00,2.01E+11,20050507 2101,2005 5 7,2101,70,17R,4,470448.2186,2931011.392
139,M,SA,DRY,NIGHT,20050508,2:00:00,2.01E+11,20050507 2200,2005 5 7,2200,19,17R,5,470985.1184,2929066.833
139,M,SA,DRY,NIGHT,20050508,3:00:00,2.01E+11,20050507 2300,2005 5 7,2300,41,17R,4,471291.0655,2928675.171
139,M,SA,DRY,NIGHT,20050508,4:00:00,2.01E+11,20050508 000,2005 5 8,0,23,17R,4,471102.1181,2928709.334
139,M,SA,DRY,NIGHT,20050508,7:00:00,2.01E+11,20050508 300,2005 5 8,300,58,17R,4,471241.7486,2928676.61
139,M,SA,DRY,NIGHT,20050508,8:00:00,2.01E+11,20050508 400,2005 5 8,400,52,17R,3,471324.7951,2928767.339
139,M,SA,DRY,NIGHT,20050508,9:01:00,2.01E+11,20050508 501,2005 5 8,501,65,17R,4,471319.2302,2928707.615
139,M,SA,DRY,NIGHT,20050508,10:00:00,2.01E+11,20050508 600,2005 5 8,600,19,17R,4,469871.1147,2928905.82
139,M,SA,DRY,DAY,20050508,13:00:00,2.01E+11,20050508 900,2005 5 8,900,63,17R,3,468073.0158,2927673.604
139,M,SA,DRY,DAY,20050508,16:01:00,2.01E+11,20050508 1201,2005 5 8,1201,81,17R,3,468045.8869,2927796.529
139,M,SA,DRY,DAY,20050508,18:01:00,2.01E+11,20050508 1401,2005 5 8,1401,78,17R,3,467958.2093,2927793.226
139,M,SA,DRY,DAY,20050508,21:01:00,2.01E+11,20050508 1701,2005 5 8,1701,71,17R,4,468089.8159,2927675.069
139,M,SA,DRY,DAY,20050508,22:00:00,2.01E+11,20050508 1800,2005 5 8,1800,20,17R,4,467868.8312,2927509.974
139,M,SA,DRY,NIGHT,20050508,23:00:00,2.01E+11,20050508 1900,2005 5 8,1900,19,17R,4,467875.8234,2927603.424
139,M,SA,DRY,NIGHT,20050509,3:00:00,2.01E+11,20050508 2300,2005 5 8,2300,64,17R,4,465277.0557,2924981.678
139,M,SA,DRY,NIGHT,20050509,4:00:00,2.01E+11,20050509 000,2005 5 9,0,24,17R,4,464463.0423,2924031.499
139,M,SA,DRY,NIGHT,20050509,5:00:00,2.01E+11,20050509 100,2005 5 9,100,24,17R,4,465123.5235,2922531.769
139,M,SA,DRY,NIGHT,20050509,7:01:00,2.01E+11,20050509 301,2005 5 9,301,87,17R,3,467245.9389,2919125.871
139,M,SA,DRY,NIGHT,20050509,8:01:00,2.01E+11,20050509 401,2005 5 9,401,72,17R,3,468349.1704,2919455.475
139,M,SA,DRY,NIGHT,20050509,9:00:00,2.01E+11,20050509 500,2005 5 9,500,53,17R,3,469410.9495,2919906.767
139,M,SA,DRY,NIGHT,20050509,10:01:00,2.01E+11,20050509 601,2005 5 9,601,79,17R,3,469703.1654,2920555.272
139,M,SA,DRY,DAY,20050509,13:00:00,2.01E+11,20050509 900,2005 5 9,900,41,17R,4,468237.913,2921420.645
139,M,SA,DRY,DAY,20050509,14:00:00,2.01E+11,20050509 1000,2005 5 9,1000,52,17R,3,467666.5142,2922239.356
139,M,SA,DRY,DAY,20050509,18:01:00,2.01E+11,20050509 1401,2005 5 9,1401,71,17R,4,467737.0635,2922311.366
139,M,SA,DRY,DAY,20050509,19:01:00,2.01E+11,20050509 1501,2005 5 9,1501,77,17R,3,467720.4382,2922295.877
139,M,SA,DRY,DAY,20050509,20:01:00,2.01E+11,20050509 1601,2005 5 9,1601,78,17R,3,467753.2596,2922387.651
139,M,SA,DRY,DAY,20050509,21:00:00,2.01E+11,20050509 1700,2005 5 9,1700,51,17R,3,467686.9068,2922187.141
139,M,SA,DRY,NIGHT,20050509,23:01:00,2.01E+11,20050509 1901,2005 5 9,1901,78,17R,3,467599.4606,2922308.999
139,M,SA,DRY,NIGHT,20050510,0:00:00,2.01E+11,20050509 2000,2005 5 9,2000,36,17R,6,467157.26,2922655.143
139,M,SA,DRY,NIGHT,20050510,1:00:00,2.01E+11,20050509 2100,2005 5 9,2100,20,17R,5,466666.8259,2924437.928
139,M,SA,DRY,NIGHT,20050510,2:01:00,2.01E+11,20050509 2201,2005 5 9,2201,69,17R,4,465967.2826,2926501.456
139,M,SA,DRY,NIGHT,20050510,3:00:00,2.01E+11,20050509 2300,2005 5 9,2300,53,17R,3,465993.9791,2926587.867
139,M,SA,DRY,NIGHT,20050510,4:00:00,2.01E+11,20050510 000,2005 5 10,0,19,17R,4,465463.7577,2926905.049
139,M,SA,DRY,NIGHT,20050510,5:00:00,2.01E+11,20050510 100,2005 5 10,100,59,17R,5,465366.3041,2927560.447
139,M,SA,DRY,NIGHT,20050510,6:00:00,2.01E+11,20050510 200,2005 5 10,200,18,17R,4,465365.7205,2927743.092
139,M,SA,DRY,NIGHT,20050510,7:00:00,2.01E+11,20050510 300,2005 5 10,300,19,17R,4,465339.0194,2927591.278
139,M,SA,DRY,NIGHT,20050510,8:01:00,2.01E+11,20050510 401,2005 5 10,401,65,17R,4,465280.4629,2927593.177
139,M,SA,DRY,NIGHT,20050510,9:00:00,2.01E+11,20050510 500,2005 5 10,500,17,17R,4,465350.9966,2928165.033
139,M,SA,DRY,NIGHT,20050510,10:00:00,2.01E+11,20050510 600,2005 5 10,600,53,17R,3,466166.0863,2927996.589
139,M,SA,DRY,DAY,20050510,11:00:00,2.01E+11,20050510 700,2005 5 10,700,64,17R,3,466563.6107,2926688.115
139,M,SA,DRY,DAY,20050510,13:01:00,2.01E+11,20050510 901,2005 5 10,901,67,17R,4,466523.7302,2926682.573
139,M,SA,DRY,DAY,20050510,14:00:00,2.01E+11,20050510 1000,2005 5 10,1000,26,17R,4,466869.669,2927010.587
139,M,SA,DRY,DAY,20050510,18:01:00,2.01E+11,20050510 1401,2005 5 10,1401,75,17R,3,466724.0315,2926960.004
139,M,SA,DRY,DAY,20050510,19:00:00,2.01E+11,20050510 1500,2005 5 10,1500,59,17R,4,466861.2559,2926897.48
139,M,SA,DRY,DAY,20050510,20:01:00,2.01E+11,20050510 1601,2005 5 10,1601,90,17R,4,466887.7093,2927018.017
139,M,SA,DRY,DAY,20050510,21:00:00,2.01E+11,20050510 1700,2005 5 10,1700,53,17R,3,466842.3541,2927014.336
139,M,SA,DRY,DAY,20050510,22:00:00,2.01E+11,20050510 1800,2005 5 10,1800,40,17R,4,466871.1734,2926908.322
139,M,SA,DRY,NIGHT,20050510,23:00:00,2.01E+11,20050510 1900,2005 5 10,1900,40,17R,4,466849.9209,2926924.274
139,M,SA,DRY,NIGHT,20050511,0:00:00,2.01E+11,20050510 2000,2005 5 10,2000,41,17R,4,467087.1294,2927162.964
139,M,SA,DRY,NIGHT,20050511,1:00:00,2.01E+11,20050510 2100,2005 5 10,2100,19,17R,4,466763.5805,2927290.519
139,M,SA,DRY,NIGHT,20050511,2:00:00,2.01E+11,20050510 2200,2005 5 10,2200,63,17R,3,466557.4201,2927323.672
139,M,SA,DRY,NIGHT,20050511,3:00:00,2.01E+11,20050510 2300,2005 5 10,2300,53,17R,3,466546.7262,2927405.461
139,M,SA,DRY,NIGHT,20050511,4:00:00,2.01E+11,20050511 000,2005 5 11,0,40,17R,5,466306.9041,2928098.643
139,M,SA,DRY,NIGHT,20050511,5:00:00,2.01E+11,20050511 100,2005 5 11,100,40,17R,5,466164.4352,2928119.05
139,M,SA,DRY,NIGHT,20050511,6:00:00,2.01E+11,20050511 200,2005 5 11,200,19,17R,4,465514.4656,2927599.713
139,M,SA,DRY,NIGHT,20050511,7:00:00,2.01E+11,20050511 300,2005 5 11,300,41,17R,6,465294.719,2927818.327
139,M,SA,DRY,NIGHT,20050511,8:00:00,2.01E+11,20050511 400,2005 5 11,400,19,17R,5,464686.6005,2927916.84
139,M,SA,DRY,NIGHT,20050511,9:00:00,2.01E+11,20050511 500,2005 5 11,500,21,17R,4,464845.3603,2927926.365
139,M,SA,DRY,NIGHT,20050511,10:00:00,2.01E+11,20050511 600,2005 5 11,600,41,17R,5,464718.0501,2927801.01
139,M,SA,DRY,DAY,20050511,11:00:00,2.01E+11,20050511 700,2005 5 11,700,24,17R,4,464823.0157,2928464.659
139,M,SA,DRY,DAY,20050511,12:00:00,2.01E+11,20050511 800,2005 5 11,800,44,17R,4,464191.7892,2929081.285
139,M,SA,DRY,DAY,20050511,13:00:00,2.01E+11,20050511 900,2005 5 11,900,63,17R,3,463710.3329,2929356.293
139,M,SA,DRY,DAY,20050511,14:00:00,2.01E+11,20050511 1000,2005 5 11,1000,40,17R,5,463672.1977,2929296.806
139,M,SA,DRY,DAY,20050511,15:00:00,2.01E+11,20050511 1100,2005 5 11,1100,53,17R,5,463681.0224,2929242.899
139,M,SA,DRY,DAY,20050511,16:00:00,2.01E+11,20050511 1200,2005 5 11,1200,43,17R,4,463714.0977,2929337.024
139,M,SA,DRY,DAY,20050511,17:00:00,2.01E+11,20050511 1300,2005 5 11,1300,40,17R,5,463707.7393,2929298.919
139,M,SA,DRY,DAY,20050511,18:00:00,2.01E+11,20050511 1400,2005 5 11,1400,19,17R,4,463727.8405,2929193.852
139,M,SA,DRY,DAY,20050511,19:00:00,2.01E+11,20050511 1500,2005 5 11,1500,19,17R,4,463590.7363,2929259.62
139,M,SA,DRY,DAY,20050511,20:01:00,2.01E+11,20050511 1601,2005 5 11,1601,75,17R,3,463591.9011,2929227.007
139,M,SA,DRY,DAY,20050511,21:00:00,2.01E+11,20050511 1700,2005 5 11,1700,59,17R,5,463614.8824,2929296.611
139,M,SA,DRY,DAY,20050511,22:00:00,2.01E+11,20050511 1800,2005 5 11,1800,40,17R,4,463737.7928,2929267.364
139,M,SA,DRY,NIGHT,20050511,23:00:00,2.01E+11,20050511 1900,2005 5 11,1900,25,17R,4,463728.9993,2929241.933
139,M,SA,DRY,NIGHT,20050512,0:01:00,2.01E+11,20050511 2001,2005 5 11,2001,75,17R,3,463505.0477,2929248.582
139,M,SA,DRY,NIGHT,20050512,1:01:00,2.01E+11,20050511 2101,2005 5 11,2101,86,17R,3,462950.724,2929066.887
139,M,SA,DRY,NIGHT,20050512,2:01:00,2.01E+11,20050511 2201,2005 5 11,2201,64,17R,4,462844.982,2929191.542
139,M,SA,DRY,NIGHT,20050512,3:00:00,2.01E+11,20050511 2300,2005 5 11,2300,33,17R,4,462935.2285,2929613.451
139,M,SA,DRY,NIGHT,20050512,4:00:00,2.01E+11,20050512 000,2005 5 12,0,40,17R,4,462395.4634,2929560.072
139,M,SA,DRY,NIGHT,20050512,5:01:00,2.01E+11,20050512 101,2005 5 12,101,87,17R,4,462617.5656,2929437.63
139,M,SA,DRY,NIGHT,20050512,6:00:00,2.01E+11,20050512 200,2005 5 12,200,40,17R,4,462656.0923,2929361.156
139,M,SA,DRY,NIGHT,20050512,7:00:00,2.01E+11,20050512 300,2005 5 12,300,58,17R,3,462396.6886,2929110.419
139,M,SA,DRY,NIGHT,20050512,8:01:00,2.01E+11,20050512 401,2005 5 12,401,65,17R,6,462309.1421,2928990.558
139,M,SA,DRY,NIGHT,20050512,9:00:00,2.01E+11,20050512 500,2005 5 12,500,18,17R,6,462603.611,2928907.593
139,M,SA,DRY,NIGHT,20050512,10:00:00,2.01E+11,20050512 600,2005 5 12,600,21,17R,4,462295.6481,2929086.415
139,M,SA,DRY,DAY,20050512,11:00:00,2.01E+11,20050512 700,2005 5 12,700,40,17R,5,463227.6897,2929185.644
139,M,SA,DRY,DAY,20050512,12:00:00,2.01E+11,20050512 800,2005 5 12,800,21,17R,5,463726.0287,2928578.933
139,M,SA,DRY,DAY,20050512,13:00:00,2.01E+11,20050512 900,2005 5 12,900,65,17R,3,464390.4971,2928540.067
139,M,SA,DRY,DAY,20050512,14:00:00,2.01E+11,20050512 1000,2005 5 12,1000,64,17R,3,464316.5033,2928714.933
139,M,SA,DRY,DAY,20050512,15:00:00,2.01E+11,20050512 1100,2005 5 12,1100,39,17R,4,464352.7914,2928719.164
139,M,SA,DRY,DAY,20050512,16:00:00,2.01E+11,20050512 1200,2005 5 12,1200,48,17R,4,464345.5173,2928495.79
139,M,SA,DRY,DAY,20050512,17:01:00,2.01E+11,20050512 1301,2005 5 12,1301,78,17R,3,464379.9066,2928546.585
139,M,SA,DRY,DAY,20050512,18:00:00,2.01E+11,20050512 1400,2005 5 12,1400,42,17R,4,464269.0489,2928688.785
139,M,SA,DRY,DAY,20050512,20:01:00,2.01E+11,20050512 1601,2005 5 12,1601,71,17R,3,464402.5039,2928625.988
139,M,SA,DRY,DAY,20050512,22:01:00,2.01E+11,20050512 1801,2005 5 12,1801,75,17R,3,464556.5315,2928288.727
139,M,SA,DRY,NIGHT,20050512,23:01:00,2.01E+11,20050512 1901,2005 5 12,1901,68,17R,4,464964.9801,2928067.177
139,M,SA,DRY,NIGHT,20050513,0:01:00,2.01E+11,20050512 2001,2005 5 12,2001,69,17R,5,465174.6732,2928307.728
139,M,SA,DRY,NIGHT,20050513,1:00:00,2.01E+11,20050512 2100,2005 5 12,2100,20,17R,4,465651.7691,2927937.808
139,M,SA,DRY,NIGHT,20050513,2:00:00,2.01E+11,20050512 2200,2005 5 12,2200,44,17R,4,465613.7335,2927900.198
139,M,SA,DRY,NIGHT,20050513,3:00:00,2.01E+11,20050512 2300,2005 5 12,2300,53,17R,3,465740.8426,2928057.455
139,M,SA,DRY,NIGHT,20050513,4:01:00,2.01E+11,20050513 001,2005 5 13,1,87,17R,3,466131.1926,2927437.443
139,M,SA,DRY,NIGHT,20050513,5:01:00,2.01E+11,20050513 101,2005 5 13,101,78,17R,3,466393.0566,2926995.941
139,M,SA,DRY,NIGHT,20050513,6:01:00,2.01E+11,20050513 201,2005 5 13,201,65,17R,5,465883.3579,2926727.2
139,M,SA,DRY,NIGHT,20050513,7:00:00,2.01E+11,20050513 300,2005 5 13,300,26,17R,4,465987.2343,2926690.167
139,M,SA,DRY,NIGHT,20050513,8:00:00,2.01E+11,20050513 400,2005 5 13,400,53,17R,4,466579.5181,2926863.826
139,M,SA,DRY,NIGHT,20050513,9:00:00,2.01E+11,20050513 500,2005 5 13,500,21,17R,4,466639.1395,2927443.347
139,M,SA,DRY,NIGHT,20050513,10:00:00,2.01E+11,20050513 600,2005 5 13,600,42,17R,4,466361.8087,2927783.496
139,M,SA,DRY,DAY,20050513,11:01:00,2.01E+11,20050513 701,2005 5 13,701,71,17R,6,466061.4341,2927825.997
139,M,SA,DRY,DAY,20050513,12:00:00,2.01E+11,20050513 800,2005 5 13,800,21,17R,5,466298.9749,2928053.421
139,M,SA,DRY,DAY,20050513,13:00:00,2.01E+11,20050513 900,2005 5 13,900,34,17R,4,466278.1644,2928226.714
139,M,SA,DRY,DAY,20050513,14:01:00,2.01E+11,20050513 1001,2005 5 13,1001,80,17R,4,466212.8949,2928097.194
139,M,SA,DRY,DAY,20050513,16:00:00,2.01E+11,20050513 1200,2005 5 13,1200,63,17R,3,466161.3834,2928204.284
139,M,SA,DRY,DAY,20050513,17:00:00,2.01E+11,20050513 1300,2005 5 13,1300,58,17R,3,466252.2783,2928069.175
139,M,SA,DRY,DAY,20050513,18:00:00,2.01E+11,20050513 1400,2005 5 13,1400,90,17R,3,466273.556,2928127.537
139,M,SA,DRY,DAY,20050513,20:00:00,2.01E+11,20050513 1600,2005 5 13,1600,58,17R,4,466266.4118,2928104.171
139,M,SA,DRY,DAY,20050513,21:00:00,2.01E+11,20050513 1700,2005 5 13,1700,62,17R,3,466325.9598,2928130.361
139,M,SA,DRY,DAY,20050513,22:00:00,2.01E+11,20050513 1800,2005 5 13,1800,39,17R,4,466118.664,2928225.407
139,M,SA,DRY,NIGHT,20050513,23:00:00,2.01E+11,20050513 1900,2005 5 13,1900,19,17R,5,465945.1144,2928381.145
139,M,SA,DRY,NIGHT,20050514,0:00:00,2.01E+11,20050513 2000,2005 5 13,2000,19,17R,4,466163.3885,2927768.349
139,M,SA,DRY,NIGHT,20050514,1:00:00,2.01E+11,20050513 2100,2005 5 13,2100,18,17R,4,465928.1454,2927233.809
139,M,SA,DRY,NIGHT,20050514,2:00:00,2.01E+11,20050513 2200,2005 5 13,2200,44,17R,4,465609.24,2926753.938
139,M,SA,DRY,NIGHT,20050514,3:00:00,2.01E+11,20050513 2300,2005 5 13,2300,19,17R,4,465669.3704,2926739.261
139,M,SA,DRY,NIGHT,20050514,4:00:00,2.01E+11,20050514 000,2005 5 14,0,64,17R,3,464857.4448,2926766.707
139,M,SA,DRY,NIGHT,20050514,5:00:00,2.01E+11,20050514 100,2005 5 14,100,41,17R,4,464726.4667,2927008.033
139,M,SA,DRY,NIGHT,20050514,6:00:00,2.01E+11,20050514 200,2005 5 14,200,17,17R,4,465439.7498,2926402.918
139,M,SA,DRY,NIGHT,20050514,7:00:00,2.01E+11,20050514 300,2005 5 14,300,31,17R,4,465487.6428,2926822.748
139,M,SA,DRY,NIGHT,20050514,8:00:00,2.01E+11,20050514 400,2005 5 14,400,41,17R,7,465448.5351,2926791.775
139,M,SA,DRY,NIGHT,20050514,9:00:00,2.01E+11,20050514 500,2005 5 14,500,19,17R,7,465497.0996,2926740.097
139,M,SA,DRY,NIGHT,20050514,10:00:00,2.01E+11,20050514 600,2005 5 14,600,17,17R,6,465452.0884,2927811.86
139,M,SA,DRY,DAY,20050514,11:00:00,2.01E+11,20050514 700,2005 5 14,700,17,17R,5,465879.9114,2928543.424
139,M,SA,DRY,DAY,20050514,12:00:00,2.01E+11,20050514 800,2005 5 14,800,43,17R,4,465834.5163,2928669.093
139,M,SA,DRY,DAY,20050514,13:00:00,2.01E+11,20050514 900,2005 5 14,900,64,17R,3,465806.4034,2928510.822
139,M,SA,DRY,DAY,20050514,14:00:00,2.01E+11,20050514 1000,2005 5 14,1000,39,17R,4,465795.9828,2928608.868
139,M,SA,DRY,DAY,20050514,15:00:00,2.01E+11,20050514 1100,2005 5 14,1100,39,17R,4,465677.177,2928489.668
139,M,SA,DRY,DAY,20050514,16:00:00,2.01E+11,20050514 1200,2005 5 14,1200,39,17R,4,465716.67,2928544.062
139,M,SA,DRY,DAY,20050514,17:00:00,2.01E+11,20050514 1300,2005 5 14,1300,31,17R,4,465807.5283,2928680.179
139,M,SA,DRY,DAY,20050514,18:00:00,2.01E+11,20050514 1400,2005 5 14,1400,63,17R,3,465681.0544,2928576.528
139,M,SA,DRY,DAY,20050514,19:01:00,2.01E+11,20050514 1501,2005 5 14,1501,87,17R,3,465706.4396,2928626.666
139,M,SA,DRY,DAY,20050514,20:00:00,2.01E+11,20050514 1600,2005 5 14,1600,53,17R,3,465774.0679,2928678.137
139,M,SA,DRY,DAY,20050514,21:01:00,2.01E+11,20050514 1701,2005 5 14,1701,63,17R,3,465666.3415,2928717.45
139,M,SA,DRY,DAY,20050514,22:00:00,2.01E+11,20050514 1800,2005 5 14,1800,51,17R,3,465864.5033,2928574.969
139,M,SA,DRY,NIGHT,20050514,23:00:00,2.01E+11,20050514 1900,2005 5 14,1900,41,17R,4,465835.8128,2928497.148
139,M,SA,DRY,NIGHT,20050515,0:00:00,2.01E+11,20050514 2000,2005 5 14,2000,52,17R,3,465783.0609,2928544.743
139,M,SA,DRY,NIGHT,20050515,1:00:00,2.01E+11,20050514 2100,2005 5 14,2100,41,17R,5,465526.0692,2928413.29
139,M,SA,DRY,NIGHT,20050515,2:00:00,2.01E+11,20050514 2200,2005 5 14,2200,18,17R,5,465433.3012,2928206.262
139,M,SA,DRY,NIGHT,20050515,3:00:00,2.01E+11,20050514 2300,2005 5 14,2300,33,17R,4,465462.332,2927782.077
139,M,SA,WET,NIGHT,20050515,4:00:00,2.01E+11,20050515 000,2005 5 15,0,60,17R,6,465564.971,2927543.955
139,M,SA,WET,NIGHT,20050515,5:00:00,2.01E+11,20050515 100,2005 5 15,100,18,17R,5,465739.4511,2927243.404
139,M,SA,WET,NIGHT,20050515,6:00:00,2.01E+11,20050515 200,2005 5 15,200,25,17R,4,465771.984,2927123.88
139,M,SA,WET,NIGHT,20050515,7:00:00,2.01E+11,20050515 300,2005 5 15,300,64,17R,3,465693.2996,2927200.632
139,M,SA,WET,NIGHT,20050515,9:00:00,2.01E+11,20050515 500,2005 5 15,500,17,17R,4,465661.3365,2927232.064
139,M,SA,WET,NIGHT,20050515,10:00:00,2.01E+11,20050515 600,2005 5 15,600,42,17R,6,465805.0798,2926973.113
139,M,SA,WET,DAY,20050515,11:00:00,2.01E+11,20050515 700,2005 5 15,700,41,17R,4,465719.2303,2926778.607
139,M,SA,WET,DAY,20050515,12:00:00,2.01E+11,20050515 800,2005 5 15,800,28,17R,4,465833.3186,2926784.745
139,M,SA,WET,DAY,20050515,13:01:00,2.01E+11,20050515 901,2005 5 15,901,78,17R,3,465888.8364,2926738.323
139,M,SA,WET,DAY,20050515,14:00:00,2.01E+11,20050515 1000,2005 5 15,1000,41,17R,4,465847.7932,2926870.554
139,M,SA,WET,DAY,20050515,15:00:00,2.01E+11,20050515 1100,2005 5 15,1100,53,17R,3,465965.0234,2926733.49
139,M,SA,WET,DAY,20050515,19:01:00,2.01E+11,20050515 1501,2005 5 15,1501,72,17R,3,466008.5396,2926834.604
139,M,SA,WET,DAY,20050515,20:01:00,2.01E+11,20050515 1601,2005 5 15,1601,66,17R,4,465945.0222,2926883.236
139,M,SA,WET,DAY,20050515,21:01:00,2.01E+11,20050515 1701,2005 5 15,1701,84,17R,4,465948.4613,2926788.835
139,M,SA,WET,DAY,20050515,22:00:00,2.01E+11,20050515 1800,2005 5 15,1800,51,17R,3,465971.626,2926818.838
139,M,SA,WET,NIGHT,20050516,6:01:00,2.01E+11,20050516 201,2005 5 16,201,72,17R,3,465852.4922,2922688.138
139,M,SA,WET,NIGHT,20050516,9:00:00,2.01E+11,20050516 500,2005 5 16,500,60,17R,4,465794.0625,2922537.398
139,M,SA,WET,NIGHT,20050516,10:00:00,2.01E+11,20050516 600,2005 5 16,600,64,17R,3,465870.8505,2922643.314
139,M,SA,WET,DAY,20050516,12:01:00,2.01E+11,20050516 801,2005 5 16,801,88,17R,3,465926.2105,2922756.793
139,M,SA,WET,DAY,20050516,13:01:00,2.01E+11,20050516 901,2005 5 16,901,80,17R,3,465949.4251,2922551.409
139,M,SA,WET,DAY,20050516,16:00:00,2.01E+11,20050516 1200,2005 5 16,1200,52,17R,3,465897.0251,2922614.771
139,M,SA,WET,NIGHT,20050517,3:01:00,2.01E+11,20050516 2301,2005 5 16,2301,72,17R,3,470194.9699,2920565.623
139,M,SA,WET,NIGHT,20050517,4:00:00,2.01E+11,20050517 000,2005 5 17,0,60,17R,4,471341.1813,2919492.609
139,M,SA,WET,NIGHT,20050517,5:00:00,2.01E+11,20050517 100,2005 5 17,100,52,17R,3,472257.4744,2918497.248
139,M,SA,WET,NIGHT,20050517,7:00:00,2.01E+11,20050517 300,2005 5 17,300,47,17R,4,472576.0188,2918654.117
139,M,SA,WET,NIGHT,20050517,8:00:00,2.01E+11,20050517 400,2005 5 17,400,59,17R,6,472380.7558,2920836.245
139,M,SA,WET,NIGHT,20050517,9:00:00,2.01E+11,20050517 500,2005 5 17,500,17,17R,4,471972.1866,2921797.129
139,M,SA,WET,NIGHT,20050517,10:00:00,2.01E+11,20050517 600,2005 5 17,600,72,17R,3,471908.4901,2921744.65
139,M,SA,WET,DAY,20050517,11:01:00,2.01E+11,20050517 701,2005 5 17,701,74,17R,4,472047.9143,2921776.653
139,M,SA,WET,DAY,20050517,12:00:00,2.01E+11,20050517 800,2005 5 17,800,64,17R,3,471722.9398,2922255.912
139,M,SA,WET,DAY,20050517,17:00:00,2.01E+11,20050517 1300,2005 5 17,1300,63,17R,3,471739.8656,2922219.898
139,M,SA,WET,DAY,20050517,18:00:00,2.01E+11,20050517 1400,2005 5 17,1400,41,17R,4,471667.3533,2922334.721
139,M,SA,WET,DAY,20050517,19:01:00,2.01E+11,20050517 1501,2005 5 17,1501,70,17R,4,471684.1563,2922224.752
139,M,SA,WET,DAY,20050517,21:00:00,2.01E+11,20050517 1700,2005 5 17,1700,20,17R,5,471661.7438,2922272.642
139,M,SA,WET,NIGHT,20050517,23:00:00,2.01E+11,20050517 1900,2005 5 17,1900,41,17R,4,471693.6734,2922286.086
139,M,SA,WET,NIGHT,20050518,0:01:00,2.01E+11,20050517 2001,2005 5 17,2001,72,17R,4,471638.2911,2922304.251
139,M,SA,WET,NIGHT,20050518,1:00:00,2.01E+11,20050517 2100,2005 5 17,2100,52,17R,3,471910.1984,2921663.743
139,M,SA,WET,NIGHT,20050518,3:00:00,2.01E+11,20050517 2300,2005 5 17,2300,41,17R,4,471994.3825,2921740.539
139,M,SA,WET,NIGHT,20050518,4:00:00,2.01E+11,20050518 000,2005 5 18,0,45,17R,4,472016.9111,2921802.263
139,M,SA,WET,NIGHT,20050518,5:01:00,2.01E+11,20050518 101,2005 5 18,101,76,17R,4,471951.5335,2921715.282
139,M,SA,WET,NIGHT,20050518,8:00:00,2.01E+11,20050518 400,2005 5 18,400,59,17R,4,471880.0861,2921676.314
139,M,SA,WET,NIGHT,20050518,10:00:00,2.01E+11,20050518 600,2005 5 18,600,41,17R,4,471477.5919,2922626.716
139,M,SA,WET,DAY,20050518,11:00:00,2.01E+11,20050518 700,2005 5 18,700,52,17R,3,470742.0666,2924638.11
139,M,SA,WET,DAY,20050518,12:00:00,2.01E+11,20050518 800,2005 5 18,800,53,17R,3,469291.1577,2925554.021
139,M,SA,WET,DAY,20050518,16:01:00,2.01E+11,20050518 1201,2005 5 18,1201,72,17R,3,468687.4687,2925817.354
139,M,SA,WET,DAY,20050518,17:00:00,2.01E+11,20050518 1300,2005 5 18,1300,52,17R,3,468723.7111,2925822.79
139,M,SA,WET,DAY,20050518,18:01:00,2.01E+11,20050518 1401,2005 5 18,1401,73,17R,3,468805.3703,2926064.813
139,M,SA,WET,DAY,20050518,20:01:00,2.01E+11,20050518 1601,2005 5 18,1601,71,17R,4,468777.2926,2925809.963
139,M,SA,WET,NIGHT,20050518,23:01:00,2.01E+11,20050518 1901,2005 5 18,1901,70,17R,4,469059.6918,2926548.48
139,M,SA,WET,NIGHT,20050519,1:00:00,2.01E+11,20050518 2100,2005 5 18,2100,51,17R,3,469853.2524,2929447.841
139,M,SA,WET,NIGHT,20050519,2:00:00,2.01E+11,20050518 2200,2005 5 18,2200,53,17R,3,471804.2205,2929565.969
139,M,SA,WET,NIGHT,20050519,3:00:00,2.01E+11,20050518 2300,2005 5 18,2300,41,17R,4,472597.062,2930108.13
139,M,SA,WET,NIGHT,20050519,4:00:00,2.01E+11,20050519 000,2005 5 19,0,40,17R,4,473900.1744,2930631.434
139,M,SA,WET,NIGHT,20050519,5:01:00,2.01E+11,20050519 101,2005 5 19,101,75,17R,3,474352.3717,2930390.437
139,M,SA,WET,NIGHT,20050519,6:00:00,2.01E+11,20050519 200,2005 5 19,200,63,17R,3,474422.2637,2930450.054
139,M,SA,WET,NIGHT,20050519,7:01:00,2.01E+11,20050519 301,2005 5 19,301,72,17R,4,474336.0235,2930255.252
139,M,SA,WET,NIGHT,20050519,8:01:00,2.01E+11,20050519 401,2005 5 19,401,76,17R,3,474450.838,2930331.757
139,M,SA,WET,NIGHT,20050519,9:00:00,2.01E+11,20050519 500,2005 5 19,500,25,17R,4,474387.0563,2930175.344
139,M,SA,WET,NIGHT,20050519,10:00:00,2.01E+11,20050519 600,2005 5 19,600,40,17R,4,474369.0253,2930343.351
