"","CatID","Sex","Age","ReprodStat","Season","Photoperiod","DateGMT","TimeGMT","DateTimeET","DateTimeET2","DateET2","TIMEET2","TTF","Zone","X","Y"
"41953","143","M","SA",0,"WET","DAY",NA,NA,200610030900,"20061003 900","2006 10 3",900,55,"",472363.849040024,2914753.71560763
"41954","143","M","SA",0,"WET","NIGHT",NA,NA,200610032301,"20061003 2301","2006 10 3",2301,52,"",471684.181784682,2915440.51115366
"41955","143","M","SA",0,"WET","NIGHT",NA,NA,200610040600,"20061004 600","2006 10 4",600,51,"",470373.576215036,2915219.5262913
"41956","143","M","SA",0,"WET","NIGHT",NA,NA,200610042001,"20061004 2001","2006 10 4",2001,64,"",470885.044517454,2913890.50235514
"41957","143","M","SA",0,"WET","NIGHT",NA,NA,200610050301,"20061005 301","2006 10 5",301,54,"",472088.014765546,2913303.82951515
"41958","143","M","SA",0,"WET","DAY",NA,NA,200610051701,"20061005 1701","2006 10 5",1701,70,"",471214.307571582,2914251.8430038
"41959","143","M","SA",0,"WET","DAY",NA,NA,200610060701,"20061006 701","2006 10 6",701,86,"",473798.285091851,2913745.62309027
"41960","143","M","SA",0,"WET","NIGHT",NA,NA,200610062101,"20061006 2101","2006 10 6",2101,71,"",474188.084893458,2914474.8514763
"41961","143","M","SA",0,"WET","DAY",NA,NA,200610071801,"20061007 1801","2006 10 7",1801,90,"",473541.967612561,2913355.69783831
"41962","143","M","SA",0,"WET","DAY",NA,NA,200610080801,"20061008 801","2006 10 8",801,92,"",473983.411992256,2913137.01675868
"41963","143","M","SA",0,"WET","DAY",NA,NA,200610081501,"20061008 1501","2006 10 8",1501,70,"",473651.588638902,2913101.67599146
"41964","143","M","SA",0,"WET","NIGHT",NA,NA,200610082200,"20061008 2200","2006 10 8",2200,50,"",473193.40106272,2914130.48431084
"41965","143","M","SA",0,"WET","NIGHT",NA,NA,200610090502,"20061009 502","2006 10 9",502,120,"",473015.988912698,2914522.76463604
"41966","143","M","SA",0,"WET","NIGHT",NA,NA,200610100200,"20061010 200","2006 10 10",200,54,"",474940.18377246,2916351.70821023
"41967","143","M","SA",0,"WET","DAY",NA,NA,200610100901,"20061010 901","2006 10 10",901,83,"",473409.957728203,2914657.84344404
"41968","143","M","SA",0,"WET","NIGHT",NA,NA,200610102301,"20061010 2301","2006 10 10",2301,56,"",472608.765483841,2912845.64034578
"41969","143","M","SA",0,"WET","NIGHT",NA,NA,200610110601,"20061011 601","2006 10 11",601,80,"",474729.579069711,2914559.30931368
"41970","143","M","SA",0,"WET","DAY",NA,NA,200610111301,"20061011 1301","2006 10 11",1301,61,"",474956.790401906,2914762.78003298
"41971","143","M","SA",0,"WET","NIGHT",NA,NA,200610112001,"20061011 2001","2006 10 11",2001,64,"",474446.335716996,2916319.48254012
"41972","143","M","SA",0,"WET","DAY",NA,NA,200610121001,"20061012 1001","2006 10 12",1001,93,"",471339.972215857,2914458.04385393
"41973","143","M","SA",0,"WET","DAY",NA,NA,200610121702,"20061012 1702","2006 10 12",1702,131,"",471240.160114914,2914328.16853031
"41974","143","M","SA",0,"WET","NIGHT",NA,NA,200610130001,"20061013 001","2006 10 13",1,54,"",470988.255243,2913045.87191251
"41975","143","M","SA",0,"WET","DAY",NA,NA,200610130700,"20061013 700","2006 10 13",700,84,"",471077.845106874,2914278.32660437
"41976","143","M","SA",0,"WET","NIGHT",NA,NA,200610140400,"20061014 400","2006 10 14",400,51,"",471275.018486075,2912694.34325531
"41977","143","M","SA",0,"WET","DAY",NA,NA,200610141801,"20061014 1801","2006 10 14",1801,54,"",472663.123170834,2914704.1232132
"41978","143","M","SA",0,"DRY","NIGHT",NA,NA,200610150101,"20061015 101","2006 10 15",101,100,"",476020.036776297,2913105.81085782
"41979","143","M","SA",0,"DRY","DAY",NA,NA,200610150801,"20061015 801","2006 10 15",801,72,"",475773.737735592,2911470.91412552
"41980","143","M","SA",0,"DRY","DAY",NA,NA,200610151501,"20061015 1501","2006 10 15",1501,70,"",475626.359220941,2911595.80077909
"41981","143","M","SA",0,"DRY","NIGHT",NA,NA,200610152201,"20061015 2201","2006 10 15",2201,68,"",474442.532702088,2911603.59124091
"41982","143","M","SA",0,"DRY","NIGHT",NA,NA,200610160500,"20061016 500","2006 10 16",500,81,"",473242.733983744,2915741.23268605
"41983","143","M","SA",0,"DRY","DAY",NA,NA,200610161201,"20061016 1201","2006 10 16",1201,70,"",473198.365999755,2915679.42950796
"41984","143","M","SA",0,"DRY","NIGHT",NA,NA,200610161901,"20061016 1901","2006 10 16",1901,70,"",473732.423313063,2916079.40146502
"41985","143","M","SA",0,"DRY","NIGHT",NA,NA,200610170200,"20061017 200","2006 10 17",200,53,"",474111.724572361,2916160.61201426
"41986","143","M","SA",0,"DRY","NIGHT",NA,NA,200610172300,"20061017 2300","2006 10 17",2300,54,"",473415.559984278,2914782.53477141
"41987","143","M","SA",0,"DRY","NIGHT",NA,NA,200610180601,"20061018 601","2006 10 18",601,80,"",471598.703344133,2914642.67320403
"41988","143","M","SA",0,"DRY","DAY",NA,NA,200610181301,"20061018 1301","2006 10 18",1301,70,"",470121.761665937,2914604.72559169
"41989","143","M","SA",0,"DRY","NIGHT",NA,NA,200610182001,"20061018 2001","2006 10 18",2001,52,"",470071.803358205,2914498.38467895
"41990","143","M","SA",0,"DRY","NIGHT",NA,NA,200610190301,"20061019 301","2006 10 19",301,71,"",470155.25394075,2914582.90931496
"41991","143","M","SA",0,"DRY","DAY",NA,NA,200610191001,"20061019 1001","2006 10 19",1001,95,"",469929.489573423,2914454.28710943
"41992","143","M","SA",0,"DRY","DAY",NA,NA,200610191700,"20061019 1700","2006 10 19",1700,53,"",470047.349876754,2914560.69331335
"41993","143","M","SA",0,"DRY","DAY",NA,NA,200610200701,"20061020 701","2006 10 20",701,85,"",470295.600427773,2915079.98368806
"41994","143","M","SA",0,"DRY","NIGHT",NA,NA,200610210401,"20061021 401","2006 10 21",401,66,"",475379.812327385,2915769.57311271
"41995","143","M","SA",0,"DRY","DAY",NA,NA,200610211800,"20061021 1800","2006 10 21",1800,51,"",475449.662286017,2913357.64096324
"41996","143","M","SA",0,"DRY","DAY",NA,NA,200610220801,"20061022 801","2006 10 22",801,82,"",475548.654547434,2912753.29830603
"41997","143","M","SA",0,"DRY","NIGHT",NA,NA,200610240201,"20061024 201","2006 10 24",201,61,"",471005.053638279,2914397.36716763
"41998","143","M","SA",0,"DRY","DAY",NA,NA,200610241601,"20061024 1601","2006 10 24",1601,70,"",471000.16725073,2914294.51218124
"41999","143","M","SA",0,"DRY","NIGHT",NA,NA,200610242300,"20061024 2300","2006 10 24",2300,52,"",471095.662467465,2914131.20642699
"42000","143","M","SA",0,"DRY","NIGHT",NA,NA,200610250600,"20061025 600","2006 10 25",600,52,"",471262.917135764,2914069.00092825
"42001","143","M","SA",0,"DRY","NIGHT",NA,NA,200610252001,"20061025 2001","2006 10 25",2001,65,"",473814.271329526,2915200.53391128
"42002","143","M","SA",0,"DRY","NIGHT",NA,NA,200610270000,"20061027 000","2006 10 27",0,68,"",469530.644738834,2914525.52591756
"42003","143","M","SA",0,"DRY","DAY",NA,NA,200610270701,"20061027 701","2006 10 27",701,70,"",470471.008427452,2912580.32410148
"42004","143","M","SA",0,"DRY","DAY",NA,NA,200610271400,"20061027 1400","2006 10 27",1400,50,"",470465.812504619,2912893.16454078
"42005","143","M","SA",0,"DRY","DAY",NA,NA,200610281801,"20061028 1801","2006 10 28",1801,54,"",469858.465731915,2913512.8689575
"42006","143","M","SA",0,"DRY","NIGHT",NA,NA,200610290101,"20061029 101","2006 10 29",101,72,"",470853.098292366,2915780.70325093
"42007","143","M","SA",0,"DRY","DAY",NA,NA,200610290701,"20061029 701","2006 10 29",701,114,"",470772.762536928,2915513.50702323
"42008","143","M","SA",0,"DRY","DAY",NA,NA,200610291400,"20061029 1400","2006 10 29",1400,50,"",470786.907194555,2915711.94095752
"42009","143","M","SA",0,"DRY","NIGHT",NA,NA,200610300400,"20061030 400","2006 10 30",400,53,"",470892.024451442,2915641.55841161
"42010","143","M","SA",0,"DRY","DAY",NA,NA,200610301101,"20061030 1101","2006 10 30",1101,62,"",473016.567340706,2914484.72035091
"42011","143","M","SA",0,"DRY","DAY",NA,NA,200610301801,"20061030 1801","2006 10 30",1801,112,"",473060.805686794,2916098.49466338
"42012","143","M","SA",0,"DRY","NIGHT",NA,NA,200610310101,"20061031 101","2006 10 31",101,71,"",474343.325200282,2914343.13928798
"42013","143","M","SA",0,"DRY","DAY",NA,NA,200610311500,"20061031 1500","2006 10 31",1500,54,"",474477.703729115,2916662.783167
"42014","143","M","SA",0,"DRY","NIGHT",NA,NA,200611010500,"20061101 500","2006 11 1",500,56,"",476969.73671538,2915209.123909
"42015","143","M","SA",0,"DRY","DAY",NA,NA,200611011200,"20061101 1200","2006 11 1",1200,51,"",477132.501072589,2914941.78719741
"42016","143","M","SA",0,"DRY","DAY",NA,NA,200611020901,"20061102 901","2006 11 2",901,93,"",477202.483895324,2914938.11140853
"42017","143","M","SA",0,"DRY","DAY",NA,NA,200611021600,"20061102 1600","2006 11 2",1600,53,"",475171.871645905,2914647.4621566
"42018","143","M","SA",0,"DRY","NIGHT",NA,NA,200611022301,"20061102 2301","2006 11 2",2301,73,"",477290.544196688,2913582.79778069
"42019","143","M","SA",0,"DRY","NIGHT",NA,NA,200611030600,"20061103 600","2006 11 3",600,54,"",477259.934781123,2913535.46549696
"42020","143","M","SA",0,"DRY","DAY",NA,NA,200611031301,"20061103 1301","2006 11 3",1301,60,"",477114.752432339,2913361.35784594
"42021","143","M","SA",0,"DRY","NIGHT",NA,NA,200611040301,"20061104 301","2006 11 4",301,100,"",476992.796421412,2912641.08247797
"42022","143","M","SA",0,"DRY","NIGHT",NA,NA,200611050001,"20061105 001","2006 11 5",1,60,"",473718.146343112,2912630.53896822
"42023","143","M","SA",0,"DRY","DAY",NA,NA,200611050701,"20061105 701","2006 11 5",701,60,"",470252.223950017,2914722.70234714
"42024","143","M","SA",0,"DRY","DAY",NA,NA,200611051401,"20061105 1401","2006 11 5",1401,60,"",470898.023257948,2916202.69448629
"42025","143","M","SA",0,"DRY","NIGHT",NA,NA,200611052100,"20061105 2100","2006 11 5",2100,52,"",472900.69338477,2915016.82217229
"42026","143","M","SA",0,"DRY","NIGHT",NA,NA,200611060401,"20061106 401","2006 11 6",401,111,"",478309.44466275,2912991.22730136
"42027","143","M","SA",0,"DRY","DAY",NA,NA,200611061101,"20061106 1101","2006 11 6",1101,62,"",479816.47124438,2913706.36451376
"42028","143","M","SA",0,"DRY","NIGHT",NA,NA,200611070101,"20061107 101","2006 11 7",101,91,"",479344.891851682,2914099.21229775
"42029","143","M","SA",0,"DRY","DAY",NA,NA,200611070801,"20061107 801","2006 11 7",801,70,"",480055.526173834,2913321.64691083
"42030","143","M","SA",0,"DRY","NIGHT",NA,NA,200611072200,"20061107 2200","2006 11 7",2200,61,"",478725.943642449,2914894.07824356
"42031","143","M","SA",0,"DRY","NIGHT",NA,NA,200611080501,"20061108 501","2006 11 8",501,57,"",476547.251257494,2915914.63591216
"42032","143","M","SA",0,"DRY","DAY",NA,NA,200611081900,"20061108 1900","2006 11 8",1900,53,"",475847.255529732,2915858.41279828
"42033","143","M","SA",0,"DRY","NIGHT",NA,NA,200611090201,"20061109 201","2006 11 9",201,70,"",475939.421706632,2915724.25784484
"42034","143","M","SA",0,"DRY","DAY",NA,NA,200611091600,"20061109 1600","2006 11 9",1600,53,"",476983.996929914,2912996.769846
"42035","143","M","SA",0,"DRY","NIGHT",NA,NA,200611100600,"20061110 600","2006 11 10",600,54,"",475258.27215584,2913725.15587619
"42036","143","M","SA",0,"DRY","NIGHT",NA,NA,200611102002,"20061110 2002","2006 11 10",2002,120,"",477469.758086767,2916404.74455467
"42037","143","M","SA",0,"DRY","NIGHT",NA,NA,200611110301,"20061111 301","2006 11 11",301,100,"",476973.698637176,2917884.13420643
"42038","143","M","SA",0,"DRY","DAY",NA,NA,200611111000,"20061111 1000","2006 11 11",1000,68,"",477097.99356278,2917195.81428055
"42039","143","M","SA",0,"DRY","DAY",NA,NA,200611111701,"20061111 1701","2006 11 11",1701,60,"",477335.221643794,2917132.08396605
"42040","143","M","SA",0,"DRY","NIGHT",NA,NA,200611120001,"20061112 001","2006 11 12",1,64,"",477295.292035729,2918138.48491406
"42041","143","M","SA",0,"DRY","DAY",NA,NA,200611120702,"20061112 702","2006 11 12",702,140,"",473578.599190883,2915529.70005558
"42042","143","M","SA",0,"DRY","NIGHT",NA,NA,200611122101,"20061112 2101","2006 11 12",2101,66,"",474711.032504607,2915341.49845365
"42043","143","M","SA",0,"DRY","NIGHT",NA,NA,200611130401,"20061113 401","2006 11 13",401,60,"",477441.972671304,2917307.16530422
"42044","143","M","SA",0,"DRY","DAY",NA,NA,200611131800,"20061113 1800","2006 11 13",1800,57,"",477280.715300523,2917006.97068905
"42045","143","M","SA",0,"DRY","NIGHT",NA,NA,200611140101,"20061114 101","2006 11 14",101,52,"",477286.467936981,2917636.89933692
"42046","143","M","SA",0,"DRY","DAY",NA,NA,200611140801,"20061114 801","2006 11 14",801,82,"",477647.638794791,2916382.86939153
"42047","143","M","SA",0,"DRY","DAY",NA,NA,200611151900,"20061115 1900","2006 11 15",1900,55,"",477404.054023847,2917101.77460543
"42048","143","M","SA",0,"DRY","NIGHT",NA,NA,200611160200,"20061116 200","2006 11 16",200,50,"",475595.949781317,2916748.60770475
"42049","143","M","SA",0,"DRY","DAY",NA,NA,200611160900,"20061116 900","2006 11 16",900,51,"",473026.411899451,2914035.14103989
"42050","143","M","SA",0,"DRY","NIGHT",NA,NA,200611162300,"20061116 2300","2006 11 16",2300,52,"",477265.856861416,2917264.40372918
"42051","143","M","SA",0,"DRY","NIGHT",NA,NA,200611180302,"20061118 302","2006 11 18",302,120,"",478372.466298629,2913622.90421053
"42052","143","M","SA",0,"DRY","DAY",NA,NA,200611181700,"20061118 1700","2006 11 18",1700,56,"",474030.174626358,2911573.18055606
"42053","143","M","SA",0,"DRY","NIGHT",NA,NA,200611190001,"20061119 001","2006 11 19",1,70,"",473504.567718137,2912160.93567147
"42054","143","M","SA",0,"DRY","DAY",NA,NA,200611190701,"20061119 701","2006 11 19",701,70,"",472072.214900073,2914641.50271473
"42055","143","M","SA",0,"DRY","NIGHT",NA,NA,200611192100,"20061119 2100","2006 11 19",2100,52,"",470695.057712406,2912206.91891574
"42056","143","M","SA",0,"DRY","NIGHT",NA,NA,200611200401,"20061120 401","2006 11 20",401,70,"",470530.844371762,2912149.42547299
"42057","143","M","SA",0,"DRY","DAY",NA,NA,200611201801,"20061120 1801","2006 11 20",1801,87,"",469544.319816466,2914262.036277
"42058","143","M","SA",0,"DRY","NIGHT",NA,NA,200611210101,"20061121 101","2006 11 21",101,63,"",469378.996065415,2914728.09357731
"42059","143","M","SA",0,"DRY","DAY",NA,NA,200611210801,"20061121 801","2006 11 21",801,100,"",469516.375804801,2914644.11862924
"42060","143","M","SA",0,"DRY","DAY",NA,NA,200611211501,"20061121 1501","2006 11 21",1501,70,"",469591.673107907,2914556.82874327
"42061","143","M","SA",0,"DRY","DAY",NA,NA,200611221201,"20061122 1201","2006 11 22",1201,62,"",471234.337794662,2914428.13510904
"42062","143","M","SA",0,"DRY","NIGHT",NA,NA,200611221902,"20061122 1902","2006 11 22",1902,120,"",473973.365413673,2915755.16486771
"42063","143","M","SA",0,"DRY","NIGHT",NA,NA,200611230201,"20061123 201","2006 11 23",201,113,"",475134.532930776,2915730.22916273
"42064","143","M","SA",0,"DRY","DAY",NA,NA,200611230901,"20061123 901","2006 11 23",901,83,"",476399.192716714,2913842.49461315
"42065","143","M","SA",0,"DRY","DAY",NA,NA,200611231602,"20061123 1602","2006 11 23",1602,120,"",473830.973031141,2914778.70827201
"42066","143","M","SA",0,"DRY","NIGHT",NA,NA,200611242001,"20061124 2001","2006 11 24",2001,65,"",473769.533077437,2912865.58016979
"42067","143","M","SA",0,"DRY","NIGHT",NA,NA,200611250301,"20061125 301","2006 11 25",301,70,"",472915.736891836,2914180.94096766
"42068","143","M","SA",0,"DRY","DAY",NA,NA,200611251700,"20061125 1700","2006 11 25",1700,55,"",473529.646810722,2914498.793983
"42069","143","M","SA",0,"DRY","DAY",NA,NA,200611260702,"20061126 702","2006 11 26",702,140,"",475750.429189436,2913967.47257899
"42070","143","M","SA",0,"DRY","DAY",NA,NA,200611261400,"20061126 1400","2006 11 26",1400,51,"",476882.36851402,2912947.82573286
"42071","143","M","SA",0,"DRY","NIGHT",NA,NA,200611262100,"20061126 2100","2006 11 26",2100,51,"",474020.023113377,2914058.48926282
"42072","143","M","SA",0,"DRY","NIGHT",NA,NA,200611270400,"20061127 400","2006 11 27",400,52,"",473669.398116313,2913760.74809017
"42073","143","M","SA",0,"DRY","DAY",NA,NA,200611271101,"20061127 1101","2006 11 27",1101,63,"",476246.993470669,2913619.44564845
"42074","143","M","SA",0,"DRY","DAY",NA,NA,200611271801,"20061127 1801","2006 11 27",1801,68,"",473803.604821209,2913335.61762148
"42075","143","M","SA",0,"DRY","NIGHT",NA,NA,200611280101,"20061128 101","2006 11 28",101,72,"",474009.958345618,2913617.83307275
"42076","143","M","SA",0,"DRY","DAY",NA,NA,200611281500,"20061128 1500","2006 11 28",1500,55,"",474823.54273475,2915901.26713661
"42077","143","M","SA",0,"DRY","NIGHT",NA,NA,200611282201,"20061128 2201","2006 11 28",2201,53,"",474288.215311941,2915999.70264987
"42078","143","M","SA",0,"DRY","NIGHT",NA,NA,200611290501,"20061129 501","2006 11 29",501,70,"",474151.777654633,2915789.47536061
"42079","143","M","SA",0,"DRY","DAY",NA,NA,200611291200,"20061129 1200","2006 11 29",1200,51,"",471608.31298463,2914743.97972181
"42080","143","M","SA",0,"DRY","NIGHT",NA,NA,200611291901,"20061129 1901","2006 11 29",1901,59,"",469862.148471743,2912549.77994452
"42081","143","M","SA",0,"DRY","NIGHT",NA,NA,200611300201,"20061130 201","2006 11 30",201,71,"",470057.35344271,2912375.02900672
"42082","143","M","SA",0,"DRY","DAY",NA,NA,200611300901,"20061130 901","2006 11 30",901,70,"",470643.987382893,2912064.26635073
"42083","143","M","SA",0,"DRY","DAY",NA,NA,200611301601,"20061130 1601","2006 11 30",1601,66,"",471006.293580487,2912656.28940745
"42084","143","M","SA",0,"DRY","NIGHT",NA,NA,200611302300,"20061130 2300","2006 11 30",2300,55,"",469640.878484551,2914000.20978443
"42085","143","M","SA",0,"DRY","NIGHT",NA,NA,200612010601,"20061201 601","2006 12 1",601,70,"",469229.923647564,2913808.31722267
"42086","143","M","SA",0,"DRY","DAY",NA,NA,200612021001,"20061202 1001","2006 12 2",1001,83,"",474570.324298956,2911257.53447336
"42087","143","M","SA",0,"DRY","DAY",NA,NA,200612021700,"20061202 1700","2006 12 2",1700,54,"",474079.658356573,2911043.79327041
"42088","143","M","SA",0,"DRY","NIGHT",NA,NA,200612030000,"20061203 000","2006 12 3",0,54,"",474225.108236857,2913150.09216415
"42089","143","M","SA",0,"DRY","DAY",NA,NA,200612030701,"20061203 701","2006 12 3",701,64,"",474952.357954673,2916844.78081372
"42090","143","M","SA",0,"DRY","DAY",NA,NA,200612031401,"20061203 1401","2006 12 3",1401,70,"",474399.225512471,2917292.6584085
"42091","143","M","SA",0,"DRY","NIGHT",NA,NA,200612032100,"20061203 2100","2006 12 3",2100,50,"",474546.290806778,2917025.35568338
"42092","143","M","SA",0,"DRY","DAY",NA,NA,200612041100,"20061204 1100","2006 12 4",1100,53,"",473857.030347858,2916378.60198974
"42093","143","M","SA",0,"DRY","DAY",NA,NA,200612041801,"20061204 1801","2006 12 4",1801,55,"",474041.994260393,2914978.28018252
"42094","143","M","SA",0,"DRY","DAY",NA,NA,200612050801,"20061205 801","2006 12 5",801,70,"",469351.930243514,2914332.402197
"42095","143","M","SA",0,"DRY","DAY",NA,NA,200612051501,"20061205 1501","2006 12 5",1501,61,"",469518.282816235,2915218.87420282
"42096","143","M","SA",0,"DRY","NIGHT",NA,NA,200612060500,"20061206 500","2006 12 6",500,55,"",469295.634753574,2915497.70384783
"42097","143","M","SA",0,"DRY","NIGHT",NA,NA,200612070201,"20061207 201","2006 12 7",201,82,"",469956.318262458,2915236.72970691
"42098","143","M","SA",0,"DRY","NIGHT",NA,NA,200612080601,"20061208 601","2006 12 8",601,70,"",470540.813112754,2915450.31360409
"42099","143","M","SA",0,"DRY","DAY",NA,NA,200612081301,"20061208 1301","2006 12 8",1301,61,"",470544.417082954,2915203.90011725
"42100","143","M","SA",0,"DRY","NIGHT",NA,NA,200612082000,"20061208 2000","2006 12 8",2000,52,"",468737.701378576,2914865.00375834
"42101","143","M","SA",0,"DRY","DAY",NA,NA,200612091001,"20061209 1001","2006 12 9",1001,63,"",468955.113029893,2914415.64401391
"42102","143","M","SA",0,"DRY","NIGHT",NA,NA,200612100002,"20061210 002","2006 12 10",2,115,"",470128.209243484,2912377.24156271
"42103","143","M","SA",0,"DRY","DAY",NA,NA,200612100701,"20061210 701","2006 12 10",701,100,"",469704.79563494,2912676.51361767
"42104","143","M","SA",0,"DRY","DAY",NA,NA,200612101401,"20061210 1401","2006 12 10",1401,70,"",469098.412832007,2912790.17962329
"42105","143","M","SA",0,"DRY","NIGHT",NA,NA,200612110400,"20061211 400","2006 12 11",400,70,"",470108.776534572,2912269.55191744
"42106","143","M","SA",0,"DRY","DAY",NA,NA,200612111801,"20061211 1801","2006 12 11",1801,59,"",470166.019563518,2912940.09831477
"42107","143","M","SA",0,"DRY","NIGHT",NA,NA,200612120101,"20061212 101","2006 12 12",101,83,"",469803.41425642,2913893.53319578
"42108","143","M","SA",0,"DRY","NIGHT",NA,NA,200612122201,"20061212 2201","2006 12 12",2201,56,"",470557.799361493,2915779.95616294
"42109","143","M","SA",0,"DRY","NIGHT",NA,NA,200612130501,"20061213 501","2006 12 13",501,61,"",469983.496904701,2915275.97099002
"42110","143","M","SA",0,"DRY","DAY",NA,NA,200612131201,"20061213 1201","2006 12 13",1201,61,"",469773.036082346,2914946.08216316
"42111","143","M","SA",0,"DRY","NIGHT",NA,NA,200612131901,"20061213 1901","2006 12 13",1901,71,"",471519.731768906,2914176.28194191
"42112","143","M","SA",0,"DRY","NIGHT",NA,NA,200612140201,"20061214 201","2006 12 14",201,62,"",472736.840259925,2914715.35321487
"42113","143","M","SA",0,"DRY","DAY",NA,NA,200612140902,"20061214 902","2006 12 14",902,140,"",473389.271679286,2914779.89263076
"42114","143","M","SA",0,"DRY","DAY",NA,NA,200612141600,"20061214 1600","2006 12 14",1600,54,"",474291.377389651,2913526.09545505
"42115","143","M","SA",0,"DRY","NIGHT",NA,NA,200612142301,"20061214 2301","2006 12 14",2301,63,"",474153.543638375,2911082.65747199
"42116","143","M","SA",0,"DRY","NIGHT",NA,NA,200612150601,"20061215 601","2006 12 15",601,57,"",474155.864705987,2911277.29089097
"42117","143","M","SA",0,"DRY","NIGHT",NA,NA,200612152001,"20061215 2001","2006 12 15",2001,53,"",474238.280429885,2911345.46030464
"42118","143","M","SA",0,"DRY","NIGHT",NA,NA,200612160302,"20061216 302","2006 12 16",302,140,"",474449.398789357,2911442.45159619
"42119","143","M","SA",0,"DRY","DAY",NA,NA,200612161701,"20061216 1701","2006 12 16",1701,70,"",474198.584826969,2911323.42070972
