crop,d_cover,d_roads,animal_id,use,roaddist,BinRoad,NewDate,Season,cropnew,std_cover,std_roads
3,84.85281374,540,647588A,1,538.4003403,400-600,12/10/2011 0:00,winter2012,1,-0.038770589,0.514598416
3,42.42640687,450.9988914,647588A,1,460.5566626,400-600,12/10/2011 3:00,winter2012,1,-0.376714088,0.231998334
4,0,480,647588A,1,478.6839895,400-600,12/10/2011 6:00,winter2012,2,-0.714657587,0.32408388
4,0,480,647588A,1,482.4067183,400-600,12/10/2011 9:00,winter2012,2,-0.714657587,0.32408388
4,0,480,647588A,1,479.7920356,400-600,12/10/2011 12:00,winter2012,2,-0.714657587,0.32408388
4,0,502.8916384,647588A,1,509.8758285,400-600,12/10/2011 15:00,winter2012,2,-0.714657587,0.396770378
4,0,570.7889277,647588A,1,571.6816657,400-600,12/10/2011 18:00,winter2012,2,-0.714657587,0.612360721
3,30,626.4183905,647588A,1,645.0835764,600-800,12/10/2011 21:00,winter2012,1,-0.475695447,0.788997743
3,84.85281374,636.3961031,647588A,1,642.7429386,600-800,12/11/2011 0:00,winter2012,1,-0.038770589,0.820679397
3,241.8677324,180,647588A,1,199.6649017,200-400,12/11/2011 3:00,winter2012,1,1.211916778,-0.628488802
5,60,400.2499219,647588A,1,407.1869421,400-600,12/11/2011 6:00,winter2012,3,-0.236733307,0.070858061
4,0,450,647588A,1,470.8069962,400-600,12/11/2011 9:00,winter2012,2,-0.714657587,0.228826612
4,0,480,647588A,1,471.1223248,400-600,12/11/2011 12:00,winter2012,2,-0.714657587,0.32408388
5,30,436.8065934,647588A,1,455.9555873,400-600,12/11/2011 15:00,winter2012,3,-0.475695447,0.186934349
4,0,480,647588A,1,491.1331359,400-600,12/11/2011 18:00,winter2012,2,-0.714657587,0.32408388
4,0,540.8326913,647588A,1,550.3834091,400-600,12/11/2011 21:01,winter2012,2,-0.714657587,0.517242413
4,0,713.0918594,647588A,1,731.8612512,600-800,12/12/2011 0:00,winter2012,2,-0.714657587,1.064207005
4,0,807.7747211,647588A,1,802.155674,800-1000,12/12/2011 3:00,winter2012,2,-0.714657587,1.36484803
3,67.08203932,531.6013544,647588A,1,543.1832431,400-600,12/12/2011 6:00,winter2012,1,-0.180321998,0.487930681
3,42.42640687,483.7354649,647588A,1,505.5116832,400-600,12/12/2011 9:00,winter2012,1,-0.376714088,0.335944886
4,0,445.9820624,647588A,1,441.1503011,400-600,12/12/2011 12:00,winter2012,2,-0.714657587,0.216068686
4,0,540,647588A,1,543.2748889,400-600,12/12/2011 15:01,winter2012,2,-0.714657587,0.514598416
4,0,540.8326913,647588A,1,561.1307388,400-600,12/12/2011 18:00,winter2012,2,-0.714657587,0.517242413
3,30,400.2499219,647588A,1,400.0318753,400-600,12/12/2011 21:01,winter2012,1,-0.475695447,0.070858061
4,0,735.4590403,647588A,1,745.5246651,600-800,12/13/2011 0:01,winter2012,2,-0.714657587,1.135228223
3,108.1665383,570.7889277,647588A,1,598.159435,600-800,12/13/2011 3:00,winter2012,1,0.146932662,0.612360721
4,0,735.4590403,647588A,1,738.7822955,600-800,12/13/2011 6:00,winter2012,2,-0.714657587,1.135228223
4,0,706.1161378,647588A,1,722.2232928,600-800,12/13/2011 9:00,winter2012,2,-0.714657587,1.042057399
3,108.1665383,510,647588A,1,501.2538932,400-600,12/13/2011 12:00,winter2012,1,0.146932662,0.419341148
5,30,735.4590403,647588A,1,734.3678439,600-800,12/13/2011 15:00,winter2012,3,-0.475695447,1.135228223
1,30,720.624729,647588A,1,721.5910729,600-800,12/13/2011 18:00,winter2012,1,-0.475695447,1.088125691
4,0,540,647588A,1,532.7023934,400-600,12/13/2011 21:00,winter2012,2,-0.714657587,0.514598416
4,0,713.0918594,647588A,1,732.2242429,600-800,12/14/2011 0:00,winter2012,2,-0.714657587,1.064207005
3,60,759.5393341,647588A,1,772.6582065,800-1000,12/14/2011 3:01,winter2012,1,-0.236733307,1.21168899
4,0,800.4998438,647588A,1,803.2755676,800-1000,12/14/2011 6:00,winter2012,2,-0.714657587,1.341748532
2,30,794.2921377,647588A,1,800.3744318,800-1000,12/14/2011 9:00,winter2012,1,-0.475695447,1.322037561
3,42.42640687,752.3961722,647588A,1,753.266267,600-800,12/14/2011 12:01,winter2012,1,-0.376714088,1.18900772
4,0,474.341649,647588A,1,472.3961963,400-600,12/14/2011 15:01,winter2012,2,-0.714657587,0.306117245
4,0,474.341649,647588A,1,486.195382,400-600,12/14/2011 18:00,winter2012,2,-0.714657587,0.306117245
4,0,445.9820624,647588A,1,459.4812088,400-600,12/14/2011 21:01,winter2012,2,-0.714657587,0.216068686
3,161.5549442,300,647588A,1,296.3414371,200-400,12/15/2011 0:00,winter2012,1,0.57219292,-0.247459729
3,169.7056275,270,647588A,1,290.6588238,200-400,12/15/2011 3:00,winter2012,1,0.63711641,-0.342716997
4,0,465.7252409,647588A,1,466.7230839,400-600,12/15/2011 6:00,winter2012,2,-0.714657587,0.278758061
5,30,436.8065934,647588A,1,436.8143311,400-600,12/15/2011 9:00,winter2012,3,-0.475695447,0.186934349
5,30,436.8065934,647588A,1,452.0358011,400-600,12/15/2011 12:00,winter2012,3,-0.475695447,0.186934349
5,42.42640687,408.0441153,647588A,1,427.5513729,400-600,12/15/2011 15:00,winter2012,3,-0.376714088,0.095606513
5,30,240,647588A,1,248.5468569,200-400,12/15/2011 18:00,winter2012,3,-0.475695447,-0.437974266
3,30,371.0795063,647588A,1,369.4706622,200-400,12/15/2011 21:00,winter2012,1,-0.475695447,-0.021765076
1,152.9705854,30,647588A,1,11.4709818,0-200,12/16/2011 0:00,winter2012,1,0.503815028,-1.104775143
4,0,445.9820624,647588A,1,448.2562881,400-600,12/16/2011 3:00,winter2012,2,-0.714657587,0.216068686
3,189.7366596,305.9411708,647588A,1,320.9529853,200-400,12/16/2011 6:01,winter2012,1,0.796671687,-0.228595073
4,0,480,647588A,1,491.152843,400-600,12/16/2011 9:00,winter2012,2,-0.714657587,0.32408388
4,0,445.9820624,647588A,1,454.6110369,400-600,12/16/2011 12:00,winter2012,2,-0.714657587,0.216068686
5,84.85281374,364.9657518,647588A,1,390.3251311,400-600,12/16/2011 15:00,winter2012,3,-0.038770589,-0.041177728
4,0,450,647588A,1,447.4897388,400-600,12/16/2011 18:00,winter2012,2,-0.714657587,0.228826612
3,42.42640687,342.0526275,647588A,1,345.9563082,200-400,12/16/2011 21:00,winter2012,1,-0.376714088,-0.113932449
3,90,271.6615541,647588A,1,277.1475698,200-400,12/17/2011 0:00,winter2012,1,0.002228833,-0.33744116
3,161.5549442,240,647588A,1,230.9553511,200-400,12/17/2011 3:00,winter2012,1,0.57219292,-0.437974266
4,0,480,647588A,1,489.7886048,400-600,12/17/2011 6:00,winter2012,2,-0.714657587,0.32408388
3,127.2792206,436.8065934,647588A,1,448.42923,400-600,12/17/2011 9:00,winter2012,1,0.299172911,0.186934349
4,0,540.8326913,647588A,1,541.455466,400-600,12/17/2011 12:00,winter2012,2,-0.714657587,0.517242413
4,0,602.9925373,647588A,1,619.2684388,600-800,12/17/2011 15:00,winter2012,2,-0.714657587,0.714614983
4,0,361.2478374,647588A,1,386.7461827,400-600,12/17/2011 18:00,winter2012,2,-0.714657587,-0.052983007
5,30,420,647588A,1,437.4340605,400-600,12/17/2011 21:00,winter2012,3,-0.475695447,0.133569343
3,270,94.86832981,647588A,1,104.3636721,0-200,12/18/2011 0:00,winter2012,1,1.436001673,-0.89880248
3,182.4828759,201.246118,647588A,1,207.3380671,200-400,12/18/2011 3:00,winter2012,1,0.738892365,-0.56102723
3,256.3201124,150,647588A,1,147.3083018,0-200,12/18/2011 6:00,winter2012,1,1.327035833,-0.72374607
5,30,429.5346319,647588A,1,432.5843972,400-600,12/18/2011 9:00,winter2012,3,-0.475695447,0.16384411
5,60,400.2499219,647588A,1,426.5473591,400-600,12/18/2011 12:00,winter2012,3,-0.236733307,0.070858061
3,360,300,647588A,1,317.7787133,200-400,12/18/2011 15:01,winter2012,1,2.152888094,-0.247459729
4,0,120,647588A,1,116.8704828,0-200,12/18/2011 21:00,winter2012,2,-0.714657587,-0.819003338
3,180,420,647588A,1,417.2671738,400-600,12/19/2011 0:00,winter2012,1,0.719115253,0.133569343
3,169.7056275,270,647588A,1,279.6527467,200-400,12/19/2011 3:00,winter2012,1,0.63711641,-0.342716997
4,0,480,647588A,1,481.1562751,400-600,12/19/2011 6:00,winter2012,2,-0.714657587,0.32408388
4,0,445.9820624,647588A,1,459.5382678,400-600,12/19/2011 9:00,winter2012,2,-0.714657587,0.216068686
4,0,436.8065934,647588A,1,459.6565125,400-600,12/19/2011 12:00,winter2012,2,-0.714657587,0.186934349
4,0,480.9365863,647588A,1,490.1300404,400-600,12/19/2011 15:00,winter2012,2,-0.714657587,0.327057768
4,0,474.341649,647588A,1,461.5074567,400-600,12/19/2011 18:00,winter2012,2,-0.714657587,0.306117245
4,0,474.341649,647588A,1,464.8113632,400-600,12/19/2011 21:00,winter2012,2,-0.714657587,0.306117245
4,0,641.3267498,647588A,1,662.4830113,600-800,12/20/2011 0:01,winter2012,2,-0.714657587,0.836335395
3,234.3074903,210,647588A,1,224.8873555,200-400,12/20/2011 3:00,winter2012,1,1.15169639,-0.533231534
3,150,300,647588A,1,296.8538437,200-400,12/20/2011 6:00,winter2012,1,0.480153113,-0.247459729
4,0,445.9820624,647588A,1,453.5206213,400-600,12/20/2011 9:00,winter2012,2,-0.714657587,0.216068686
3,241.8677324,180,647588A,1,203.2496526,200-400,12/20/2011 12:01,winter2012,1,1.211916778,-0.628488802
2,42.42640687,210,647588A,1,212.6996213,200-400,12/20/2011 15:00,winter2012,1,-0.376714088,-0.533231534
4,0,240,647588A,1,257.958115,200-400,12/20/2011 18:00,winter2012,2,-0.714657587,-0.437974266
4,0,240,647588A,1,266.0380906,200-400,12/20/2011 21:00,winter2012,2,-0.714657587,-0.437974266
4,0,632.8506933,647588A,1,645.2774104,600-800,12/21/2011 0:00,winter2012,2,-0.714657587,0.809421862
3,169.7056275,417.8516483,647588A,1,417.5869906,400-600,12/21/2011 3:00,winter2012,1,0.63711641,0.126747806
4,0,480,647588A,1,494.757329,400-600,12/21/2011 6:00,winter2012,2,-0.714657587,0.32408388
3,94.86832981,391.1521443,647588A,1,393.8107084,400-600,12/21/2011 9:00,winter2012,1,0.04100705,0.041970413
4,0,480,647588A,1,476.7832114,400-600,12/21/2011 12:00,winter2012,2,-0.714657587,0.32408388
4,0,458.9117562,647588A,1,481.8702244,400-600,12/21/2011 15:00,winter2012,2,-0.714657587,0.257123597
4,0,531.6013544,647588A,1,538.3947799,400-600,12/21/2011 18:00,winter2012,2,-0.714657587,0.487930681
4,0,390,647588A,1,404.5385097,400-600,12/21/2011 21:00,winter2012,2,-0.714657587,0.038312075
3,84.85281374,729.9315036,647588A,1,748.4263203,600-800,12/22/2011 0:00,winter2012,1,-0.038770589,1.117676955
4,0,721.2489168,647588A,1,710.109557,600-800,12/22/2011 3:00,winter2012,2,-0.714657587,1.090107638
4,0,780.5767099,647588A,1,791.7080287,800-1000,12/22/2011 6:00,winter2012,2,-0.714657587,1.278487755
3,120,510.881591,647588A,1,528.3867258,400-600,12/22/2011 9:00,winter2012,1,0.241190973,0.422140413
4,0,577.0615219,647588A,1,599.0235749,600-800,12/22/2011 12:00,winter2012,2,-0.714657587,0.632277727
4,0,390,647588A,1,404.5582179,400-600,12/22/2011 15:00,winter2012,2,-0.714657587,0.038312075
4,0,523.9274759,647588A,1,543.0472669,400-600,12/22/2011 18:00,winter2012,2,-0.714657587,0.463564258
4,0,510,647588A,1,506.394034,400-600,12/22/2011 21:01,winter2012,2,-0.714657587,0.419341148
4,0,474.341649,647588A,1,471.4553171,400-600,12/23/2011 0:00,winter2012,2,-0.714657587,0.306117245
3,161.5549442,300,647588A,1,303.3488889,200-400,12/23/2011 3:00,winter2012,1,0.57219292,-0.247459729
4,0,510,647588A,1,522.9645019,400-600,12/23/2011 6:00,winter2012,2,-0.714657587,0.419341148
5,60,400.2499219,647588A,1,410.1754865,400-600,12/23/2011 9:00,winter2012,3,-0.236733307,0.070858061
5,60,400.2499219,647588A,1,411.1250404,400-600,12/23/2011 12:01,winter2012,3,-0.236733307,0.070858061
4,0,417.8516483,647588A,1,420.1224001,400-600,12/23/2011 15:00,winter2012,2,-0.714657587,0.126747806
4,0,436.8065934,647588A,1,450.4274961,400-600,12/23/2011 18:00,winter2012,2,-0.714657587,0.186934349
4,0,517.880295,647588A,1,515.6672657,400-600,12/23/2011 21:00,winter2012,2,-0.714657587,0.444362994
3,150,371.0795063,647588A,1,371.9256677,200-400,12/24/2011 0:00,winter2012,1,0.480153113,-0.021765076
4,0,510,647588A,1,526.1309815,400-600,12/24/2011 3:00,winter2012,2,-0.714657587,0.419341148
2,67.08203932,84.85281374,647588A,1,81.42962914,0-200,12/24/2011 6:00,winter2012,1,-0.180321998,-0.93060417
4,0,67.08203932,647588A,1,47.53135482,0-200,12/24/2011 9:00,winter2012,2,-0.714657587,-0.987030684
4,0,510,647588A,1,528.6426755,400-600,12/24/2011 12:00,winter2012,2,-0.714657587,0.419341148
3,30,371.0795063,647588A,1,370.4998803,200-400,12/24/2011 15:00,winter2012,1,-0.475695447,-0.021765076
4,0,531.6013544,647588A,1,533.3724595,400-600,12/24/2011 18:00,winter2012,2,-0.714657587,0.487930681
4,0,523.9274759,647588A,1,530.0615876,400-600,12/24/2011 21:00,winter2012,2,-0.714657587,0.463564258
3,150,480,647588A,1,479.5251064,400-600,12/25/2011 0:00,winter2012,1,0.480153113,0.32408388
4,0,722.4956747,647588A,1,745.4616602,600-800,12/25/2011 3:00,winter2012,2,-0.714657587,1.094066397
4,0,510,647588A,1,525.0623504,400-600,12/25/2011 6:00,winter2012,2,-0.714657587,0.419341148
4,0,690.651866,647588A,1,693.5717649,600-800,12/25/2011 9:00,winter2012,2,-0.714657587,0.992954589
4,0,752.3961722,647588A,1,769.8807335,800-1000,12/25/2011 12:00,winter2012,2,-0.714657587,1.18900772
5,42.42640687,424.2640687,647588A,1,442.0296258,400-600,12/25/2011 15:00,winter2012,3,-0.376714088,0.147108795
4,0,300,647588A,1,302.4640501,200-400,12/25/2011 18:00,winter2012,2,-0.714657587,-0.247459729
4,0,174.9285568,647588A,1,162.4685851,0-200,12/25/2011 21:00,winter2012,2,-0.714657587,-0.644591863
5,30,90,647588A,1,86.2446791,0-200,12/26/2011 0:00,winter2012,3,-0.475695447,-0.914260606
4,0,240,647588A,1,223.2406525,200-400,12/26/2011 3:00,winter2012,2,-0.714657587,-0.437974266
4,0,364.9657518,647588A,1,369.8106301,200-400,12/26/2011 6:00,winter2012,2,-0.714657587,-0.041177728
5,67.08203932,394.5883931,647588A,1,395.7123666,400-600,12/26/2011 9:00,winter2012,3,-0.180321998,0.052881335
3,150,218.4032967,647588A,1,242.0950074,200-400,12/26/2011 12:00,winter2012,1,0.480153113,-0.506549031
4,0,502.8916384,647588A,1,507.957359,400-600,12/26/2011 15:00,winter2012,2,-0.714657587,0.396770378
4,0,502.8916384,647588A,1,507.996775,400-600,12/26/2011 18:00,winter2012,2,-0.714657587,0.396770378
3,134.1640786,330,647588A,1,355.6069574,200-400,12/26/2011 21:00,winter2012,1,0.354013591,-0.152202461
3,161.5549442,300,647588A,1,300.3794802,200-400,12/27/2011 0:00,winter2012,1,0.57219292,-0.247459729
3,284.6049894,120,647588A,1,112.1922226,0-200,12/27/2011 3:00,winter2012,1,1.552336324,-0.819003338
3,192.0937271,240,647588A,1,252.3762506,200-400,12/27/2011 6:00,winter2012,1,0.815446684,-0.437974266
3,30,400.2499219,647588A,1,405.7933173,400-600,12/27/2011 9:00,winter2012,1,-0.475695447,0.070858061
5,30,450,647588A,1,468.8844926,400-600,12/27/2011 12:00,winter2012,3,-0.475695447,0.228826612
4,0,540.8326913,647588A,1,562.0614185,400-600,12/27/2011 15:01,winter2012,2,-0.714657587,0.517242413
4,0,569.2099788,647588A,1,583.3355178,600-800,12/27/2011 18:00,winter2012,2,-0.714657587,0.607347176
4,0,436.8065934,647588A,1,447.5226825,400-600,12/27/2011 21:00,winter2012,2,-0.714657587,0.186934349
3,270,94.86832981,647588A,1,116.6157596,0-200,12/28/2011 0:00,winter2012,1,1.436001673,-0.89880248
2,169.7056275,247.3863375,647588A,1,250.9432186,200-400,12/28/2011 3:00,winter2012,1,0.63711641,-0.414520854
1,161.5549442,30,647588A,1,29.95752954,0-200,12/28/2011 6:01,winter2012,1,0.57219292,-1.104775143
3,284.6049894,120,647588A,1,122.808489,0-200,12/28/2011 9:00,winter2012,1,1.552336324,-0.819003338
4,0,480,647588A,1,499.7260535,400-600,12/28/2011 12:00,winter2012,2,-0.714657587,0.32408388
3,84.85281374,323.1098884,647588A,1,337.5846053,200-400,12/28/2011 15:00,winter2012,1,-0.038770589,-0.174080235
4,0,480,647588A,1,498.6002721,400-600,12/28/2011 18:00,winter2012,2,-0.714657587,0.32408388
4,0,517.880295,647588A,1,527.3089598,400-600,12/28/2011 21:00,winter2012,2,-0.714657587,0.444362994
4,0,778.8452991,647588A,1,783.1175037,800-1000,12/29/2011 0:01,winter2012,2,-0.714657587,1.272990106
3,216.3330765,323.1098884,647588A,1,330.1175012,200-400,12/29/2011 3:00,winter2012,1,1.008522911,-0.174080235
3,216.3330765,300,647588A,1,306.6636531,200-400,12/29/2011 6:00,winter2012,1,1.008522911,-0.247459729
3,216.3330765,323.1098884,647588A,1,325.0699674,200-400,12/29/2011 9:00,winter2012,1,1.008522911,-0.174080235
4,0,480,647588A,1,495.6880114,400-600,12/29/2011 12:00,winter2012,2,-0.714657587,0.32408388
4,0,234.3074903,647588A,1,244.8997886,200-400,12/29/2011 15:00,winter2012,2,-0.714657587,-0.456049363
4,0,295.4657341,647588A,1,297.5456858,200-400,12/29/2011 18:01,winter2012,2,-0.714657587,-0.261857122
4,0,335.4101966,647588A,1,367.1252698,200-400,12/29/2011 21:01,winter2012,2,-0.714657587,-0.135023776
3,30,335.4101966,647588A,1,342.7263028,200-400,12/30/2011 0:01,winter2012,1,-0.475695447,-0.135023776
2,108.1665383,192.0937271,647588A,1,181.4444213,0-200,12/30/2011 3:00,winter2012,1,0.146932662,-0.590088288
3,284.6049894,120,647588A,1,124.7880941,0-200,12/30/2011 6:00,winter2012,1,1.552336324,-0.819003338
3,276.5863337,120,647588A,1,109.5775788,0-200,12/30/2011 9:00,winter2012,1,1.488464487,-0.819003338
4,0,480,647588A,1,479.6737929,400-600,12/30/2011 12:00,winter2012,2,-0.714657587,0.32408388
4,0,480,647588A,1,498.7382266,400-600,12/30/2011 15:00,winter2012,2,-0.714657587,0.32408388
4,0,540,647588A,1,530.9395761,400-600,12/30/2011 18:00,winter2012,2,-0.714657587,0.514598416
4,0,502.8916384,647588A,1,496.0276882,400-600,12/30/2011 21:00,winter2012,2,-0.714657587,0.396770378
4,0,750,647588A,1,747.8022769,600-800,12/31/2011 0:01,winter2012,2,-0.714657587,1.181399293
3,201.246118,313.2091953,647588A,1,324.8136633,200-400,12/31/2011 3:00,winter2012,1,0.888349181,-0.205517334
4,0,480,647588A,1,481.8504708,400-600,12/31/2011 6:00,winter2012,2,-0.714657587,0.32408388
3,127.2792206,400.2499219,647588A,1,402.7036799,400-600,12/31/2011 9:00,winter2012,1,0.299172911,0.070858061
4,0,480,647588A,1,478.3883831,400-600,12/31/2011 12:00,winter2012,2,-0.714657587,0.32408388
4,0,540,647588A,1,540.2641277,400-600,12/31/2011 15:00,winter2012,2,-0.714657587,0.514598416
4,0,458.9117562,647588A,1,456.3295509,400-600,12/31/2011 18:00,winter2012,2,-0.714657587,0.257123597
4,0,436.8065934,647588A,1,438.5813257,400-600,12/31/2011 21:00,winter2012,2,-0.714657587,0.186934349
4,0,216.3330765,647588A,1,221.0167622,200-400,1/1/2012 0:00,winter2012,2,-0.714657587,-0.513122481
3,161.5549442,450,647588A,1,449.6695605,400-600,1/1/2012 3:00,winter2012,1,0.57219292,0.228826612
2,174.9285568,258.069758,647588A,1,253.8544108,200-400,1/1/2012 6:00,winter2012,1,0.678719156,-0.380598406
2,189.7366596,268.3281573,647588A,1,268.4835659,200-400,1/1/2012 9:00,winter2012,1,0.796671687,-0.348025503
3,256.3201124,150,647588A,1,158.6494243,0-200,1/1/2012 12:00,winter2012,1,1.327035833,-0.72374607
5,30,436.8065934,647588A,1,454.0745276,400-600,1/1/2012 15:01,winter2012,3,-0.475695447,0.186934349
4,0,240,647588A,1,241.8697923,200-400,1/1/2012 18:01,winter2012,2,-0.714657587,-0.437974266
4,0,240,647588A,1,258.9835954,200-400,1/1/2012 21:00,winter2012,2,-0.714657587,-0.437974266
3,228.4731932,241.8677324,647588A,1,251.0163938,200-400,1/2/2012 0:00,winter2012,1,1.105223852,-0.432043763
2,210,342.0526275,647588A,1,322.6474295,200-400,1/2/2012 3:00,winter2012,1,0.958077393,-0.113932449
2,94.86832981,212.1320344,647588A,1,200.7296225,200-400,1/2/2012 6:00,winter2012,1,0.04100705,-0.526461808
3,276.5863337,120,647588A,1,127.8078969,0-200,1/2/2012 9:00,winter2012,1,1.488464487,-0.819003338
4,0,480,647588A,1,481.4366218,400-600,1/2/2012 12:00,winter2012,2,-0.714657587,0.32408388
4,0,361.2478374,647588A,1,362.695322,200-400,1/2/2012 15:00,winter2012,2,-0.714657587,-0.052983007
4,0,256.3201124,647588A,1,253.3455397,200-400,1/2/2012 18:00,winter2012,2,-0.714657587,-0.386153955
4,0,268.3281573,647588A,1,261.4777738,200-400,1/2/2012 21:00,winter2012,2,-0.714657587,-0.348025503
3,67.08203932,313.2091953,647588A,1,332.8326757,200-400,1/3/2012 0:00,winter2012,1,-0.180321998,-0.205517334
2,234.3074903,313.2091953,647588A,1,299.1031453,200-400,1/3/2012 3:00,winter2012,1,1.15169639,-0.205517334
2,30,42.42640687,647588A,1,39.72258609,0-200,1/3/2012 6:00,winter2012,1,-0.475695447,-1.06531829
3,174.9285568,240,647588A,1,242.5570597,200-400,1/3/2012 9:00,winter2012,1,0.678719156,-0.437974266
3,201.246118,210,647588A,1,201.9401329,200-400,1/3/2012 12:00,winter2012,1,0.888349181,-0.533231534
4,0,543.3231083,647588A,1,525.3386028,400-600,1/3/2012 15:00,winter2012,2,-0.714657587,0.52515009
4,0,474.341649,647588A,1,492.8541372,400-600,1/3/2012 18:00,winter2012,2,-0.714657587,0.306117245
4,0,523.9274759,647588A,1,550.8474476,400-600,1/3/2012 21:00,winter2012,2,-0.714657587,0.463564258
3,123.6931688,361.2478374,647588A,1,371.5226407,200-400,1/4/2012 0:00,winter2012,1,0.270608557,-0.052983007
2,394.5883931,420,647588A,1,433.7551482,400-600,1/4/2012 3:00,winter2012,1,2.428398642,0.133569343
2,150,150,647588A,1,145.9786861,0-200,1/4/2012 6:00,winter2012,1,0.480153113,-0.72374607
3,276.5863337,123.6931688,647588A,1,151.4733513,0-200,1/4/2012 9:00,winter2012,1,1.488464487,-0.807276633
3,318.9043744,210,647588A,1,200.5600656,200-400,1/4/2012 12:00,winter2012,1,1.825544805,-0.533231534
4,0,553.1726674,647588A,1,551.9826945,400-600,1/4/2012 15:00,winter2012,2,-0.714657587,0.556424826
